elapsed_s,mode,spawn_yaw_rad,lio_x_rel_m,lio_y_rel_m,lio_z_rel_m,ekf_x_rel_m,ekf_y_rel_m,ekf_z_rel_m,ekf_camera_x_rel_m,ekf_camera_y_rel_m,truth_x_rel_m,truth_y_rel_m,truth_z_rel_m,truth_world_x_rel_m,truth_world_y_rel_m,lio_xy_drift_m,ekf_xy_drift_m,truth_xy_motion_m,lio_truth_xy_error_m,ekf_truth_xy_error_m,lio_yaw_rad,ekf_yaw_rad,lio_vx_mps,lio_vy_mps,lio_wz_radps,ekf_vx_mps,ekf_vy_mps,ekf_wz_radps,cmd_vx_mps,cmd_wz_radps,gps_lat,gps_lon,imu_gz_radps,filtered_points,registered_points,safety_cloud_points,raw_obstacle_points,safety_stop,nan_count,stamp_backwards
23.482057269999984,running,1.0,3.3627401771462546,0.6461083104204055,-0.10129743791439098,2.9227158435146237,4.879865798789156,0.0,5.68541558908578,0.17722216425696047,5.825623229724922,0.17148640249683078,-0.0027139359388803352,3.0032968321492035,4.994747414930458,3.4242484500672457,5.688177046833505,5.828146669478381,2.508198334693696,0.1403249138840418,0.15573134406766134,2.160732852367765,-0.0029415453674006514,-0.0009906771924036504,0.03375,-0.0019446769288044223,-0.0003690610621676383,0.02166143798271992,0.28503251076237984,-0.08314276598993603,-33.7227244602008,150.67402103094616,0.022,18942,6842,1808,1808,0,0,0
23.683152980999978,running,1.0,3.3802446670468225,0.6488988054825424,-0.10008942178460115,2.9494323853556703,4.931288265775883,0.0,5.743121112183894,0.18252464696967108,5.8731349103820065,0.17505851495173363,-0.000376503874591691,3.0259616737786246,5.036657136239057,3.441965088267915,5.746020828013396,5.875743285679265,2.537523672056297,0.13022799564305995,0.15897545586967257,2.1611234033531135,-0.0026397691645838684,5.3575627082979145e-05,0.02025,-0.001774615599543764,-0.0015908077365220754,0.017185433072715146,0.278131955869886,-0.08281684028777225,-33.72272403251081,150.67402132939924,0.0125,18942,6798,1791,1791,0,0,0
23.88337325399999,running,1.0,3.3842821326329937,0.6476612657768066,-0.09961843197259967,2.9744869533611658,4.975360370283305,0.0,5.793743550232209,0.18525421464597125,5.937802636997175,0.18001479872454818,0.0020309657962328947,3.056731226596753,5.093751043390199,3.445697413941993,5.796704533603676,5.940530740909472,2.5959892496608608,0.1441543338188397,0.16034232929192077,2.1660592462513666,-0.0014330529976095832,4.327451675718484e-05,0.012750000000000001,-0.0027270687109648634,-0.0013598458598083382,0.02707919661698903,0.2712485164303436,-0.0826773682512736,-33.72272362474186,150.67402161133532,0.0265,18942,6759,1791,1791,0,0,0
24.083622470000023,running,1.0,3.3842821326329937,0.6476612657768066,-0.09961843197259967,3.0030692521506044,5.027834758564585,0.0,5.853342307359395,0.1895550725229449,5.999473901147375,0.18492380630649663,0.0032729777665065907,3.0859215653784986,5.148297970885068,3.445697413941993,5.85641078585191,6.002323208948964,2.655815118283352,0.1462049634238963,0.16034232929192077,2.169189138204537,-0.0014330529976095832,4.327451675718484e-05,0.012750000000000001,-0.000541263885332252,-0.006255891114081428,0.022705448461167815,0.28452559856040993,-0.08267736825127359,-33.72272309014849,150.67402198108155,0.02725,18942,6759,1771,1771,0,0,0
24.283837843000015,running,1.0,3.3842821326329937,0.6476612657768066,-0.09961843197259967,3.035721221574891,5.086236102203937,0.0,5.920127277876784,0.19363376828971246,6.061298012039096,0.19000351658191406,0.003397934750439091,3.115050846243548,5.2030657455369465,3.445697413941993,5.923293089361934,6.064275301061339,2.7158543101555654,0.14121740300468694,0.16034232929192077,2.172934475115042,-0.0014330529976095832,4.327451675718484e-05,0.012750000000000001,0.004582648903017111,-0.017248954610389923,0.02140405343104928,0.28452559856040993,-0.08267736825127359,-33.722722570803555,150.67402233746338,0.01875,18942,6759,1771,1771,0,0,0
24.484055215000012,running,1.0,3.3842821326329937,0.6476612657768066,-0.09961843197259967,3.072094929592646,5.150838837527159,0.0,5.994141403505466,0.1979313552434232,6.131167624942164,0.19597589524695103,0.001909249054862422,3.147775975848276,5.265085887478875,3.445697413941993,5.997408439201634,6.134298900172438,2.783774341035797,0.13704017361714343,0.16034232929192077,2.17702117860817,-0.0014330529976095832,4.327451675718484e-05,0.012750000000000001,0.014206654255071545,-0.03731214488171291,0.031986569785700934,0.28452559856040993,-0.08267736825127359,-33.72272206141545,150.67402268431275,0.01625,18942,6759,1771,1771,0,0,0
24.684500346999982,running,1.0,3.6707552686704936,0.7661896791419147,-0.11108246262616486,3.0997666266687314,5.204935254847707,0.0,6.054613050800261,0.20387484407100098,6.191979613857963,0.20142927680045553,-0.001038179606348541,3.176043971337549,5.319203886308117,3.749865446505485,6.0580445811305985,6.195255062706051,2.583704029260873,0.13738833082019902,0.1773427187863685,2.181897386882669,0.002653865358169753,0.00075684289844474,-0.00425,0.0011508069588246027,-0.013093892514541678,0.015216261684826746,0.2287150876855304,-0.07968449248766522,-33.7227216792791,150.6740229440582,0.0235,18931,6759,1760,1760,0,0,0
24.88816117099998,running,1.0,3.691829151955383,0.7607183693854753,-0.10550873642893899,3.124857685585015,5.257372542712587,0.0,6.1122942640497175,0.21109343356170918,6.246034225623257,0.20640431637416068,-0.004906129053883018,3.2010634512676006,5.367377299057125,3.76938919783406,6.11593832604842,6.249443678398502,2.6136617278669667,0.13382213995333636,0.17769642081348763,2.18470172953716,0.0016809689590067832,0.00020759349472012134,0.029750000000000002,0.0037437851618289998,-0.015057535822445492,0.014430613730257507,0.2,-0.07861659082972523,-33.72272118762361,150.67402327731037,0.023,18962,6790,1752,1752,0,0,0
25.088342626999975,running,1.0,3.736501881134213,0.7747229872142494,-0.10111617820928216,3.1467351094554403,5.306537075030493,0.0,6.165485214040531,0.2192479263306959,6.287402788522806,0.21026319580918162,-0.00861212996018533,3.2201678461142365,5.404272705877105,3.8159719619826458,6.169382268732642,6.2909176148345995,2.6126060352508182,0.12224819160292402,0.18268383526204196,2.188911509256073,-0.0006961664206941673,-0.0008068739393985814,0.0235,0.0011025945250559923,-0.01041938084904668,0.027959214063778753,0.2218995353696225,-0.07765789032652556,-33.722720836825495,150.67402351412576,0.022,18962,6790,1752,1752,0,0,0
25.288521656,running,1.0,3.736501881134213,0.7747229872142494,-0.10111617820928216,3.169309059990477,5.35216157667991,0.0,6.216073665901469,0.22490362538823794,6.340739922756997,0.21542315281442637,-0.01421171773697387,3.2446440686265987,5.451942293416096,3.8159719619826458,6.220140951829508,6.34439830896618,2.6636201084604654,0.12502621708502373,0.18268383526204196,2.1906137328625235,-0.0006961664206941673,-0.0008068739393985814,0.0235,0.001967281873615323,-0.011461204920440653,0.008118126309728234,0.22106775584083654,-0.07735826415364387,-33.722720487828134,150.67402375200572,0.0205,18962,6790,1768,1768,0,0,0
