t,pose_x,pose_y,pose_yaw,goal_x,goal_y,goal_active,des_vx,des_wz,act_vx,act_wz,crosstrack_err,along_err,heading_err,mode,obstacle_pts
554.400,2.772,-7.954,-0.1446,10.000,0.000,1,0.000,0.000,-0.944,-0.003,8.139,3.097,0.9778,PLAN,1650
554.600,2.651,-7.833,-0.1413,10.000,0.000,1,0.000,0.000,-1.205,-0.013,8.021,2.973,0.9586,PLAN,1683
554.800,2.623,-7.838,-0.1429,10.000,0.000,1,0.000,0.000,-1.042,-0.013,8.027,2.945,0.9586,PLAN,1677
555.000,2.512,-7.720,-0.1415,10.000,0.000,1,0.000,0.000,-1.036,0.015,7.912,2.831,0.9422,PLAN,1677
555.200,2.541,-7.892,-0.1623,10.000,0.000,1,0.000,0.000,0.496,0.015,8.083,2.865,0.9760,PLAN,1685
555.400,3.165,-8.484,-0.1837,10.000,0.000,1,0.000,0.000,2.871,-0.004,8.658,3.504,1.0763,PLAN,1916
555.600,2.981,-8.388,-0.1791,10.000,0.000,1,0.000,0.000,1.859,-0.004,8.567,3.317,1.0531,PLAN,1444
555.801,3.156,-8.619,-0.1808,10.000,0.000,1,0.000,0.000,1.989,-0.004,8.794,3.498,1.0805,PLAN,1444
556.000,3.491,-8.464,-0.1940,10.000,0.000,1,0.000,0.000,-0.762,-0.003,8.630,3.829,1.1093,PLAN,1451
556.200,3.001,-7.765,-0.1798,10.000,0.000,1,0.000,0.000,-1.983,-0.003,7.944,3.321,1.0171,PLAN,1282
556.400,3.701,-7.163,-0.2083,10.000,0.000,1,0.000,0.000,1.395,-0.009,7.324,4.005,1.0578,PLAN,1282
556.600,3.788,-6.977,-0.2092,10.000,0.000,1,0.000,0.000,1.399,-0.009,7.136,4.087,1.0525,PLAN,1386
556.800,3.740,-6.987,-0.2110,10.000,0.000,1,0.000,0.000,0.701,-0.002,7.147,4.039,1.0511,PLAN,1383
557.000,3.962,-6.938,-0.2103,10.000,0.000,1,0.000,0.000,1.283,-0.002,7.092,4.260,1.0650,PLAN,1383
557.200,4.031,-6.888,-0.2113,10.000,0.000,1,0.000,0.000,1.190,-0.002,7.040,4.328,1.0681,PLAN,1401
557.400,4.052,-6.927,-0.2107,10.000,0.000,1,0.000,0.000,0.976,-0.005,7.079,4.350,1.0719,PLAN,1367
557.600,4.170,-7.004,-0.2119,10.000,0.000,1,0.000,0.000,1.007,-0.005,7.153,4.470,1.0885,PLAN,1367
557.800,4.080,-7.175,-0.2144,10.000,0.000,1,0.000,0.000,-0.465,0.020,7.326,4.385,1.0953,PLAN,1392
558.000,4.194,-7.109,-0.2127,10.000,0.000,1,0.000,0.000,-0.186,0.017,7.257,4.497,1.0987,PLAN,1376
558.200,4.284,-7.704,-0.2276,10.000,0.000,1,0.000,0.000,0.223,0.012,7.850,4.602,1.1601,PLAN,1376
558.400,4.299,-7.891,-0.2269,10.000,0.000,1,0.000,0.000,0.268,0.011,8.037,4.622,1.1721,PLAN,2083
558.600,4.313,-7.943,-0.2272,10.000,0.000,1,0.000,0.000,0.275,0.011,8.088,4.637,1.1766,PLAN,2454
558.800,4.424,-8.035,-0.2250,10.000,0.000,1,0.000,0.000,0.525,-0.000,8.177,4.751,1.1891,PLAN,2454
559.000,4.428,-8.155,-0.2262,10.000,0.000,1,0.000,0.000,0.405,-0.000,8.297,4.758,1.1976,PLAN,2437
559.200,4.426,-8.117,-0.2257,10.000,0.000,1,0.000,0.000,0.162,0.016,8.259,4.755,1.1948,PLAN,2464
559.400,4.402,-8.220,-0.2280,10.000,0.000,1,0.000,0.000,-0.172,0.010,8.362,4.734,1.2009,PLAN,2542
559.600,4.482,-8.166,-0.2273,10.000,0.000,1,0.000,0.000,0.328,0.010,8.307,4.813,1.2039,PLAN,2542
559.800,4.454,-8.128,-0.2275,10.000,0.000,1,0.000,0.000,0.234,0.010,8.269,4.783,1.1996,PLAN,2542
560.000,4.410,-8.183,-0.2316,10.000,0.000,1,0.000,0.000,-0.192,0.010,8.326,4.741,1.2031,PLAN,2515
560.200,4.502,-8.150,-0.2275,10.000,0.000,1,0.000,0.000,0.284,0.010,8.290,4.831,1.2047,PLAN,2515
560.401,4.467,-8.108,-0.2260,10.000,0.000,1,0.000,0.000,-0.001,0.013,8.248,4.795,1.1979,PLAN,2595
560.600,4.416,-8.107,-0.2264,10.000,0.000,1,0.000,0.000,-0.123,0.012,8.249,4.744,1.1940,PLAN,2619
560.801,4.390,-8.110,-0.2255,10.000,0.000,1,0.000,0.000,-0.159,0.012,8.253,4.718,1.1911,PLAN,2619
561.000,4.559,-8.452,-0.2079,10.000,0.000,1,0.000,0.000,0.902,0.006,8.590,4.896,1.2067,PLAN,2571
561.200,4.351,-7.989,-0.2270,10.000,0.000,1,0.000,0.000,0.110,0.007,8.133,4.677,1.1824,PLAN,2585
561.400,4.321,-7.955,-0.2263,10.000,0.000,1,0.000,0.000,-0.038,0.007,8.099,4.645,1.1770,PLAN,2528
561.600,4.234,-7.946,-0.2250,10.000,0.000,1,0.000,0.000,-0.450,0.009,8.093,4.559,1.1681,PLAN,2528
561.800,4.295,-7.977,-0.2262,10.000,0.000,1,0.000,0.000,-0.190,0.009,8.122,4.620,1.1761,PLAN,2467
562.000,4.263,-7.821,-0.2281,10.000,0.000,1,0.000,0.000,-0.007,0.005,7.967,4.584,1.1660,PLAN,2435
562.200,4.182,-7.817,-0.2267,10.000,0.000,1,0.000,0.000,-0.360,0.005,7.965,4.503,1.1576,PLAN,2435
562.400,4.227,-7.822,-0.2289,10.000,0.000,1,0.000,0.000,-0.179,-0.002,7.969,4.548,1.1639,PLAN,2397
562.601,3.899,-8.159,-0.2502,10.000,0.000,1,0.000,0.000,0.635,-0.009,8.315,4.230,1.1789,PLAN,2389
562.801,4.170,-7.663,-0.2278,10.000,0.000,1,0.000,0.000,1.447,-0.008,7.812,4.487,1.1483,PLAN,2389
563.000,4.153,-7.869,-0.2292,10.000,0.000,1,0.000,0.000,-0.224,0.001,8.018,4.475,1.1610,PLAN,2353
563.200,3.508,-7.902,-0.2345,10.000,0.000,1,0.000,0.000,-2.608,0.004,8.067,3.832,1.1176,PLAN,2353
563.400,3.524,-7.877,-0.2311,10.000,0.000,1,0.000,0.000,-1.803,0.004,8.042,3.847,1.1138,PLAN,2363
563.601,3.621,-7.839,-0.2319,10.000,0.000,1,0.000,0.000,-1.773,0.004,8.002,3.943,1.1196,PLAN,2363
563.800,3.486,-7.892,-0.2316,10.000,0.000,1,0.000,0.000,-1.724,0.004,8.058,3.809,1.1124,PLAN,2363
564.002,3.856,-7.837,-0.2216,10.000,0.000,1,0.000,0.000,0.290,0.013,7.993,4.178,1.1275,PLAN,2336
564.200,4.192,-7.925,-0.2285,10.000,0.000,1,0.000,0.000,0.945,-0.001,8.073,4.516,1.1669,PLAN,2315
564.400,4.227,-7.917,-0.2271,10.000,0.000,1,0.000,0.000,0.851,-0.001,8.064,4.550,1.1679,PLAN,2306
564.600,4.077,-7.946,-0.2293,10.000,0.000,1,0.000,0.000,-0.053,0.012,8.097,4.401,1.1595,PLAN,2306
564.800,4.185,-7.945,-0.2279,10.000,0.000,1,0.000,0.000,0.451,0.012,8.093,4.509,1.1669,PLAN,2358
565.000,4.176,-7.933,-0.2283,10.000,0.000,1,0.000,0.000,0.490,0.012,8.081,4.500,1.1659,PLAN,2324
565.200,4.220,-7.946,-0.2273,10.000,0.000,1,0.000,0.000,0.522,0.012,8.093,4.544,1.1692,PLAN,2320
565.400,4.227,-7.952,-0.2281,10.000,0.000,1,0.000,0.000,0.405,-0.005,8.099,4.552,1.1709,PLAN,2320
565.600,4.308,-8.092,-0.2267,10.000,0.000,1,0.000,0.000,-0.052,-0.005,8.237,4.636,1.1844,PLAN,2315
565.800,4.321,-8.126,-0.2273,10.000,0.000,1,0.000,0.000,0.051,-0.005,8.271,4.650,1.1882,PLAN,2422
566.000,4.331,-8.149,-0.2274,10.000,0.000,1,0.000,0.000,0.093,-0.005,8.293,4.661,1.1904,PLAN,2422
566.200,4.329,-8.125,-0.2272,10.000,0.000,1,0.000,0.000,0.106,-0.005,8.270,4.658,1.1887,PLAN,2408
566.400,4.328,-8.115,-0.2271,10.000,0.000,1,0.000,0.000,0.121,-0.005,8.259,4.656,1.1879,PLAN,2429
566.600,4.340,-8.139,-0.2274,10.000,0.000,1,0.000,0.000,0.152,-0.005,8.283,4.670,1.1906,PLAN,2429
566.800,4.349,-8.155,-0.2273,10.000,0.000,1,0.000,0.000,0.181,-0.020,8.299,4.679,1.1921,PLAN,2440
567.001,4.345,-8.136,-0.2264,10.000,0.000,1,0.000,0.000,0.191,-0.020,8.280,4.674,1.1898,PLAN,2440
567.200,4.363,-8.130,-0.2291,10.000,0.000,1,0.000,0.000,-0.017,-0.006,8.273,4.692,1.1936,PLAN,2486
567.400,4.412,-8.121,-0.2291,10.000,0.000,1,0.000,0.000,0.227,-0.006,8.263,4.741,1.1972,PLAN,2486
567.601,4.381,-8.084,-0.2268,10.000,0.000,1,0.000,0.000,-0.023,-0.003,8.227,4.709,1.1901,PLAN,2551
567.800,4.358,-8.018,-0.2268,10.000,0.000,1,0.000,0.000,-0.030,-0.006,8.161,4.684,1.1844,PLAN,2548
568.000,4.347,-8.026,-0.2272,10.000,0.000,1,0.000,0.000,-0.034,-0.006,8.170,4.674,1.1843,PLAN,2492
568.200,4.250,-8.027,-0.2295,10.000,0.000,1,0.000,0.000,-0.516,0.007,8.174,4.577,1.1788,PLAN,2492
568.400,4.323,-8.033,-0.2272,10.000,0.000,1,0.000,0.000,0.012,0.007,8.177,4.650,1.1828,PLAN,2417
568.600,4.338,-7.933,-0.2220,10.000,0.000,1,0.000,0.000,0.105,-0.005,8.077,4.662,1.1730,PLAN,2412
568.800,4.285,-7.929,-0.2262,10.000,0.000,1,0.000,0.000,-0.071,-0.005,8.074,4.609,1.1724,PLAN,2412
569.000,4.276,-7.899,-0.2272,10.000,0.000,1,0.000,0.000,-0.035,-0.003,8.045,4.599,1.1710,PLAN,2368
569.200,4.091,-7.871,-0.2325,10.000,0.000,1,0.000,0.000,-0.668,0.006,8.021,4.413,1.1593,PLAN,2368
569.400,4.170,-7.645,-0.2245,10.000,0.000,1,0.000,0.000,0.283,0.011,7.793,4.487,1.1438,PLAN,2324
569.600,4.242,-7.872,-0.2257,10.000,0.000,1,0.000,0.000,0.499,0.001,8.019,4.565,1.1650,PLAN,2326
569.800,4.221,-7.824,-0.2253,10.000,0.000,1,0.000,0.000,0.258,0.001,7.971,4.542,1.1599,PLAN,2288
570.000,4.223,-7.824,-0.2254,10.000,0.000,1,0.000,0.000,0.183,0.001,7.971,4.544,1.1602,PLAN,2288
570.201,4.131,-7.788,-0.2246,10.000,0.000,1,0.000,0.000,-0.291,-0.003,7.938,4.452,1.1497,PLAN,2258
570.400,4.166,-7.785,-0.2253,10.000,0.000,1,0.000,0.000,-0.174,-0.004,7.934,4.486,1.1530,PLAN,2272
570.600,4.149,-7.779,-0.2257,10.000,0.000,1,0.000,0.000,-0.173,-0.004,7.928,4.470,1.1516,PLAN,2272
570.800,4.123,-7.746,-0.2262,10.000,0.000,1,0.000,0.000,-0.178,-0.005,7.895,4.442,1.1479,PLAN,2234
571.000,4.180,-7.759,-0.2266,10.000,0.000,1,0.000,0.000,0.430,0.001,7.907,4.499,1.1538,PLAN,2287
571.201,4.210,-7.800,-0.2263,10.000,0.000,1,0.000,0.000,0.417,0.001,7.947,4.531,1.1586,PLAN,2287
571.400,4.233,-7.835,-0.2265,10.000,0.000,1,0.000,0.000,0.415,0.001,7.981,4.555,1.1628,PLAN,2280
571.600,4.181,-7.773,-0.2255,10.000,0.000,1,0.000,0.000,-0.033,0.007,7.921,4.501,1.1537,PLAN,2262
571.800,4.217,-7.763,-0.2297,10.000,0.000,1,0.000,0.000,0.113,-0.004,7.911,4.536,1.1602,PLAN,2288
572.000,4.219,-7.823,-0.2297,10.000,0.000,1,0.000,0.000,0.111,-0.004,7.970,4.540,1.1641,PLAN,2288
572.201,4.265,-7.957,-0.2282,10.000,0.000,1,0.000,0.000,0.207,-0.006,8.103,4.590,1.1745,PLAN,2290
572.400,4.274,-7.983,-0.2284,10.000,0.000,1,0.000,0.000,0.203,-0.006,8.129,4.599,1.1770,PLAN,2310
572.600,4.273,-7.917,-0.2298,10.000,0.000,1,0.000,0.000,0.168,0.000,8.063,4.597,1.1744,PLAN,2310
572.800,4.276,-7.922,-0.2296,10.000,0.000,1,0.000,0.000,0.153,0.000,8.067,4.600,1.1746,PLAN,2368
573.000,4.276,-7.919,-0.2294,10.000,0.000,1,0.000,0.000,0.127,0.000,8.065,4.600,1.1744,PLAN,2367
573.200,4.287,-7.926,-0.2293,10.000,0.000,1,0.000,0.000,0.146,0.000,8.072,4.611,1.1756,PLAN,2389
573.400,4.295,-7.934,-0.2292,10.000,0.000,1,0.000,0.000,0.149,0.000,8.079,4.620,1.1766,PLAN,2389
573.600,4.313,-8.070,-0.2275,10.000,0.000,1,0.000,0.000,0.045,-0.016,8.215,4.641,1.1844,PLAN,2431
573.800,4.331,-8.080,-0.2284,10.000,0.000,1,0.000,0.000,0.105,-0.016,8.224,4.659,1.1874,PLAN,2435
574.000,4.360,-8.071,-0.2272,10.000,0.000,1,0.000,0.000,0.198,-0.008,8.215,4.687,1.1881,PLAN,2435
574.200,4.369,-8.139,-0.2269,10.000,0.000,1,0.000,0.000,0.114,0.009,8.282,4.698,1.1924,PLAN,2446
574.400,4.354,-8.129,-0.2275,10.000,0.000,1,0.000,0.000,-0.047,-0.002,8.273,4.683,1.1913,PLAN,2556
574.600,4.349,-8.288,-0.2290,10.000,0.000,1,0.000,0.000,-0.413,-0.006,8.432,4.683,1.2014,PLAN,2556
574.800,4.352,-8.310,-0.2287,10.000,0.000,1,0.000,0.000,-0.257,-0.006,8.454,4.686,1.2026,PLAN,2556
575.000,4.347,-8.335,-0.2288,10.000,0.000,1,0.000,0.000,-0.193,-0.006,8.479,4.681,1.2036,PLAN,2505
575.201,4.386,-8.276,-0.2283,10.000,0.000,1,0.000,0.000,0.339,0.005,8.419,4.719,1.2031,PLAN,2566
575.400,4.238,-8.098,-0.2254,10.000,0.000,1,0.000,0.000,-0.336,-0.006,8.245,4.566,1.1777,PLAN,2566
575.600,4.294,-8.094,-0.2254,10.000,0.000,1,0.000,0.000,-0.139,-0.006,8.239,4.622,1.1821,PLAN,2514
575.800,4.283,-7.902,-0.2288,10.000,0.000,1,0.000,0.000,-0.071,0.002,8.048,4.607,1.1734,PLAN,2520
576.001,4.268,-7.823,-0.2257,10.000,0.000,1,0.000,0.000,-0.044,-0.006,7.969,4.589,1.1642,PLAN,2523
576.200,4.099,-7.562,-0.2386,10.000,0.000,1,0.000,0.000,-0.804,0.004,7.713,4.414,1.1469,PLAN,2523
576.400,4.222,-7.750,-0.2336,10.000,0.000,1,0.000,0.000,-0.077,0.004,7.897,4.541,1.1637,PLAN,2499
576.600,4.205,-7.744,-0.2331,10.000,0.000,1,0.000,0.000,-0.108,0.004,7.892,4.524,1.1615,PLAN,2441
576.800,4.459,-7.879,-0.2241,10.000,0.000,1,0.000,0.000,1.147,0.001,8.019,4.781,1.1819,PLAN,2441
577.000,4.312,-7.943,-0.2260,10.000,0.000,1,0.000,0.000,0.593,0.001,8.087,4.636,1.1754,PLAN,2414
577.200,4.337,-8.000,-0.2261,10.000,0.000,1,0.000,0.000,0.553,0.001,8.144,4.662,1.1809,PLAN,2405
577.400,4.373,-8.068,-0.2261,10.000,0.000,1,0.000,0.000,0.539,0.001,8.211,4.701,1.1879,PLAN,2390
577.600,4.160,-8.151,-0.2297,10.000,0.000,1,0.000,0.000,-0.727,-0.004,8.299,4.490,1.1787,PLAN,2390
577.800,4.212,-7.774,-0.2276,10.000,0.000,1,0.000,0.000,0.237,0.002,7.921,4.532,1.1584,PLAN,2352
578.000,4.234,-7.878,-0.2290,10.000,0.000,1,0.000,0.000,0.109,0.003,8.025,4.557,1.1680,PLAN,2337
578.200,4.213,-7.878,-0.2276,10.000,0.000,1,0.000,0.000,0.036,0.003,8.026,4.536,1.1649,PLAN,2337
578.400,4.209,-7.862,-0.2277,10.000,0.000,1,0.000,0.000,0.022,0.003,8.009,4.532,1.1636,PLAN,2263
578.600,4.208,-7.842,-0.2278,10.000,0.000,1,0.000,0.000,0.013,0.003,7.989,4.530,1.1624,PLAN,2254
578.800,4.229,-7.786,-0.2259,10.000,0.000,1,0.000,0.000,0.151,-0.006,7.933,4.550,1.1588,PLAN,2252
579.000,4.222,-7.847,-0.2278,10.000,0.000,1,0.000,0.000,0.093,-0.006,7.994,4.544,1.1639,PLAN,2252
579.200,4.242,-7.895,-0.2275,10.000,0.000,1,0.000,0.000,-0.279,0.004,8.041,4.566,1.1682,PLAN,2233
579.400,4.224,-7.887,-0.2271,10.000,0.000,1,0.000,0.000,-0.263,0.004,8.034,4.546,1.1657,PLAN,2234
579.601,4.267,-7.826,-0.2258,10.000,0.000,1,0.000,0.000,0.024,-0.015,7.972,4.589,1.1644,PLAN,2234
579.800,4.235,-7.810,-0.2289,10.000,0.000,1,0.000,0.000,-0.047,-0.015,7.956,4.556,1.1638,PLAN,2224
580.000,4.260,-7.786,-0.2266,10.000,0.000,1,0.000,0.000,0.031,-0.013,7.932,4.581,1.1622,PLAN,2308
580.200,4.254,-7.814,-0.2283,10.000,0.000,1,0.000,0.000,0.017,-0.013,7.961,4.575,1.1651,PLAN,2308
580.400,4.250,-7.824,-0.2292,10.000,0.000,1,0.000,0.000,0.013,-0.013,7.970,4.571,1.1662,PLAN,2295
580.600,4.233,-7.823,-0.2288,10.000,0.000,1,0.000,0.000,-0.128,0.008,7.970,4.554,1.1644,PLAN,2306
580.800,4.230,-7.840,-0.2279,10.000,0.000,1,0.000,0.000,-0.088,0.008,7.987,4.552,1.1643,PLAN,2306
581.000,4.248,-7.785,-0.2290,10.000,0.000,1,0.000,0.000,0.111,0.005,7.932,4.568,1.1635,PLAN,2323
581.200,4.278,-7.853,-0.2285,10.000,0.000,1,0.000,0.000,0.193,-0.006,7.998,4.600,1.1696,PLAN,2386
581.400,4.360,-8.109,-0.2282,10.000,0.000,1,0.000,0.000,0.271,-0.012,8.253,4.689,1.1913,PLAN,2448
581.600,4.368,-8.094,-0.2274,10.000,0.000,1,0.000,0.000,0.250,-0.012,8.237,4.697,1.1903,PLAN,2448
581.801,4.361,-8.070,-0.2271,10.000,0.000,1,0.000,0.000,0.248,-0.012,8.214,4.689,1.1880,PLAN,2448
582.000,4.269,-7.927,-0.2272,10.000,0.000,1,0.000,0.000,-0.508,0.001,8.073,4.593,1.1721,PLAN,2481
582.200,4.391,-7.972,-0.2253,10.000,0.000,1,0.000,0.000,0.126,-0.008,8.115,4.716,1.1830,PLAN,2481
582.401,4.341,-8.047,-0.2274,10.000,0.000,1,0.000,0.000,-0.094,-0.008,8.190,4.668,1.1853,PLAN,2515
582.600,4.345,-8.035,-0.2271,10.000,0.000,1,0.000,0.000,-0.095,-0.008,8.179,4.672,1.1846,PLAN,2534
582.800,4.344,-8.061,-0.2277,10.000,0.000,1,0.000,0.000,-0.060,-0.008,8.205,4.671,1.1866,PLAN,2540
583.000,4.424,-8.000,-0.2294,10.000,0.000,1,0.000,0.000,0.414,-0.001,8.142,4.750,1.1915,PLAN,2540
583.200,4.367,-8.021,-0.2292,10.000,0.000,1,0.000,0.000,0.109,-0.001,8.164,4.693,1.1877,PLAN,2526
583.400,4.337,-8.137,-0.2293,10.000,0.000,1,0.000,0.000,-0.057,0.004,8.281,4.666,1.1921,PLAN,2530
583.601,4.304,-8.080,-0.2269,10.000,0.000,1,0.000,0.000,-0.095,0.004,8.225,4.632,1.1837,PLAN,2530
583.800,4.247,-8.014,-0.2256,10.000,0.000,1,0.000,0.000,-0.292,0.007,8.161,4.573,1.1737,PLAN,2438
584.000,4.280,-8.024,-0.2264,10.000,0.000,1,0.000,0.000,-0.139,0.007,8.169,4.606,1.1778,PLAN,2421
584.200,4.280,-8.031,-0.2278,10.000,0.000,1,0.000,0.000,0.022,-0.007,8.177,4.607,1.1797,PLAN,2423
584.401,4.277,-8.014,-0.2274,10.000,0.000,1,0.000,0.000,0.023,-0.007,8.160,4.603,1.1781,PLAN,2423
584.601,4.277,-8.009,-0.2272,10.000,0.000,1,0.000,0.000,0.030,-0.007,8.155,4.603,1.1776,PLAN,2403
584.800,4.325,-8.031,-0.2280,10.000,0.000,1,0.000,0.000,0.352,-0.009,8.175,4.652,1.1837,PLAN,2409
585.000,4.255,-8.028,-0.2277,10.000,0.000,1,0.000,0.000,-0.132,-0.009,8.174,4.581,1.1773,PLAN,2409
585.200,4.223,-7.984,-0.2265,10.000,0.000,1,0.000,0.000,-0.141,0.004,8.131,4.549,1.1709,PLAN,2397
585.400,4.197,-7.948,-0.2262,10.000,0.000,1,0.000,0.000,-0.033,0.018,8.096,4.521,1.1663,PLAN,2369
585.600,4.160,-7.943,-0.2246,10.000,0.000,1,0.000,0.000,-0.136,0.018,8.091,4.484,1.1614,PLAN,2319
585.800,4.157,-7.937,-0.2233,10.000,0.000,1,0.000,0.000,-0.076,0.018,8.086,4.482,1.1595,PLAN,2319
586.000,4.170,-7.936,-0.2243,10.000,0.000,1,0.000,0.000,-0.029,0.018,8.085,4.494,1.1615,PLAN,2272
586.201,4.184,-7.909,-0.2271,10.000,0.000,1,0.000,0.000,0.026,-0.013,8.057,4.507,1.1638,PLAN,2291
586.400,4.206,-7.900,-0.2282,10.000,0.000,1,0.000,0.000,0.117,-0.013,8.047,4.529,1.1662,PLAN,2323
586.600,4.218,-7.897,-0.2290,10.000,0.000,1,0.000,0.000,0.145,-0.013,8.044,4.541,1.1678,PLAN,2323
586.800,4.214,-7.895,-0.2285,10.000,0.000,1,0.000,0.000,0.148,-0.013,8.043,4.537,1.1669,PLAN,2291
587.000,4.293,-7.982,-0.2291,10.000,0.000,1,0.000,0.000,0.274,-0.007,8.128,4.618,1.1792,PLAN,2300
587.200,4.286,-8.006,-0.2267,10.000,0.000,1,0.000,0.000,0.203,-0.012,8.152,4.612,1.1776,PLAN,2300
587.400,4.298,-8.007,-0.2275,10.000,0.000,1,0.000,0.000,0.205,-0.012,8.152,4.624,1.1796,PLAN,2350
587.600,4.308,-8.014,-0.2280,10.000,0.000,1,0.000,0.000,0.215,-0.012,8.159,4.634,1.1812,PLAN,2353
587.800,4.273,-7.989,-0.2287,10.000,0.000,1,0.000,0.000,-0.007,-0.003,8.134,4.598,1.1775,PLAN,2334
588.000,4.286,-7.975,-0.2284,10.000,0.000,1,0.000,0.000,0.058,-0.003,8.120,4.611,1.1775,PLAN,2334
588.200,4.301,-7.984,-0.2287,10.000,0.000,1,0.000,0.000,0.111,-0.003,8.129,4.627,1.1796,PLAN,2364
588.401,4.302,-7.985,-0.2253,10.000,0.000,1,0.000,0.000,0.153,-0.000,8.130,4.628,1.1764,PLAN,2397
588.600,4.315,-7.998,-0.2257,10.000,0.000,1,0.000,0.000,0.171,-0.000,8.142,4.640,1.1785,PLAN,2397
588.800,4.350,-7.997,-0.2272,10.000,0.000,1,0.000,0.000,0.208,-0.014,8.140,4.676,1.1829,PLAN,2427
589.000,4.370,-8.007,-0.2268,10.000,0.000,1,0.000,0.000,0.168,-0.015,8.150,4.696,1.1847,PLAN,2457
589.200,4.440,-8.045,-0.2225,10.000,0.000,1,0.000,0.000,0.322,0.004,8.186,4.767,1.1885,PLAN,2471
589.400,4.483,-7.758,-0.2240,10.000,0.000,1,0.000,0.000,0.487,-0.007,7.898,4.803,1.1766,PLAN,2471
589.600,4.382,-7.791,-0.2267,10.000,0.000,1,0.000,0.000,-0.052,-0.007,7.934,4.703,1.1728,PLAN,2477
589.801,4.369,-7.970,-0.2266,10.000,0.000,1,0.000,0.000,-0.087,-0.000,8.113,4.694,1.1823,PLAN,2505
590.000,4.368,-8.031,-0.2265,10.000,0.000,1,0.000,0.000,-0.045,-0.000,8.174,4.695,1.1857,PLAN,2505
590.200,4.359,-8.006,-0.2272,10.000,0.000,1,0.000,0.000,-0.002,-0.014,8.150,4.685,1.1842,PLAN,2451
590.400,4.359,-7.991,-0.2265,10.000,0.000,1,0.000,0.000,-0.008,-0.014,8.135,4.685,1.1826,PLAN,2419
590.600,4.357,-7.999,-0.2276,10.000,0.000,1,0.000,0.000,-0.000,-0.014,8.142,4.682,1.1840,PLAN,2439
590.801,4.342,-7.936,-0.2277,10.000,0.000,1,0.000,0.000,-0.082,-0.003,8.080,4.666,1.1791,PLAN,2439
591.000,4.338,-7.938,-0.2276,10.000,0.000,1,0.000,0.000,-0.122,-0.003,8.082,4.662,1.1788,PLAN,2410
591.200,4.268,-7.805,-0.2291,10.000,0.000,1,0.000,0.000,-0.156,0.006,7.951,4.589,1.1665,PLAN,2403
591.400,4.248,-7.795,-0.2285,10.000,0.000,1,0.000,0.000,-0.165,0.006,7.942,4.569,1.1636,PLAN,2403
591.600,4.175,-7.896,-0.2260,10.000,0.000,1,0.000,0.000,-0.474,-0.006,8.044,4.498,1.1612,PLAN,2391
591.801,4.222,-7.865,-0.2266,10.000,0.000,1,0.000,0.000,-0.104,-0.006,8.012,4.545,1.1638,PLAN,2376
592.000,4.233,-7.814,-0.2283,10.000,0.000,1,0.000,0.000,0.064,-0.010,7.961,4.554,1.1632,PLAN,2343
592.200,4.226,-7.809,-0.2292,10.000,0.000,1,0.000,0.000,0.028,-0.010,7.957,4.547,1.1634,PLAN,2343
592.400,4.221,-7.818,-0.2285,10.000,0.000,1,0.000,0.000,-0.007,-0.010,7.965,4.542,1.1627,PLAN,2331
592.600,4.204,-7.779,-0.2273,10.000,0.000,1,0.000,0.000,0.019,0.010,7.926,4.525,1.1577,PLAN,2322
592.800,4.200,-7.852,-0.2285,10.000,0.000,1,0.000,0.000,0.025,0.010,8.000,4.522,1.1632,PLAN,2322
593.001,4.196,-7.876,-0.2278,10.000,0.000,1,0.000,0.000,0.027,0.010,8.024,4.519,1.1635,PLAN,2265
593.200,4.233,-8.188,-0.2315,10.000,0.000,1,0.000,0.000,-0.074,-0.007,8.335,4.563,1.1886,PLAN,2265
593.401,4.066,-8.070,-0.2198,10.000,0.000,1,0.000,0.000,-0.776,0.013,8.222,4.393,1.1565,PLAN,2265
593.601,4.079,-7.964,-0.2210,10.000,0.000,1,0.000,0.000,-0.463,0.013,8.115,4.404,1.1525,PLAN,2354
593.800,4.108,-7.988,-0.2222,10.000,0.000,1,0.000,0.000,-0.362,0.013,8.138,4.433,1.1575,PLAN,2339
594.000,4.083,-7.962,-0.2214,10.000,0.000,1,0.000,0.000,-0.342,0.013,8.113,4.408,1.1531,PLAN,2339
594.200,4.109,-7.977,-0.2222,10.000,0.000,1,0.000,0.000,-0.296,0.013,8.127,4.434,1.1569,PLAN,2339
594.400,4.092,-7.949,-0.2213,10.000,0.000,1,0.000,0.000,-0.232,0.013,8.100,4.417,1.1530,PLAN,2347
594.600,4.141,-7.985,-0.2268,10.000,0.000,1,0.000,0.000,0.047,-0.007,8.134,4.467,1.1646,PLAN,2347
594.803,4.160,-7.990,-0.2266,10.000,0.000,1,0.000,0.000,0.160,-0.007,8.138,4.486,1.1662,PLAN,2347
595.000,4.247,-8.018,-0.2296,10.000,0.000,1,0.000,0.000,0.368,-0.004,8.164,4.573,1.1780,PLAN,2370
595.200,4.175,-8.119,-0.2249,10.000,0.000,1,0.000,0.000,-0.164,-0.005,8.267,4.504,1.1734,PLAN,2370
595.400,4.304,-7.985,-0.2328,10.000,0.000,1,0.000,0.000,0.130,-0.000,8.130,4.630,1.1840,PLAN,2388
595.600,4.300,-7.982,-0.2323,10.000,0.000,1,0.000,0.000,0.111,-0.000,8.127,4.626,1.1830,PLAN,2556
