t,source,point_index,x,y,z
3.063,raw,738,-8.7687,-7.2801,1.2568
3.063,raw,748,-8.5966,-7.5835,1.2541
3.063,raw,758,-8.4396,-7.9054,1.2499
3.063,raw,768,-8.2355,-8.1904,1.2480
3.063,raw,778,-8.1160,-8.5639,1.2401
3.063,raw,788,-7.8774,-8.8261,1.2391
3.063,raw,798,-7.6942,-9.1530,1.2337
3.063,raw,808,-7.5102,-9.4899,1.2276
3.063,raw,818,-7.3269,-9.8406,1.2205
3.063,raw,828,-7.0922,-10.1378,1.2163
3.063,raw,838,-6.9061,-10.5139,1.2074
3.063,raw,848,-6.6976,-10.8773,1.1991
3.063,raw,858,-4.3669,-7.8384,1.3728
3.063,raw,868,-4.1145,-7.9409,1.3747
3.063,raw,878,-5.9800,-11.9383,1.1745
3.063,raw,888,-5.7080,-12.2755,1.1666
3.063,raw,898,-5.4824,-12.7352,1.1523
3.063,raw,908,-5.1912,-13.0905,1.1431
3.063,raw,918,-4.9076,-13.4968,1.1310
3.063,raw,928,-4.7447,-14.2747,1.1006
3.063,raw,938,-4.5015,-14.9358,1.0760
3.063,raw,948,-4.2474,-15.6689,1.0477
3.063,raw,958,-3.9579,-16.4094,1.0190
3.063,raw,968,-4.0034,-18.6804,0.9184
3.063,raw,978,-4.3210,-22.8386,0.7307
3.063,raw,988,-3.8425,-23.9722,0.6843
3.063,raw,998,-3.2135,-24.5168,0.6646
3.063,raw,1007,-2.6126,-24.9053,0.6509
3.063,raw,1017,-1.9256,-25.3328,0.6351
3.063,raw,1027,-1.2081,-25.6185,0.6248
3.063,raw,1037,-0.4783,-25.9344,0.6123
3.063,raw,1047,0.2670,-26.3349,0.5950
3.063,raw,1057,1.0350,-26.7518,0.5759
3.063,raw,1067,1.8243,-27.0926,0.5593
3.063,raw,1077,2.6425,-27.5296,0.5372
3.063,raw,1087,3.4898,-27.9715,0.5137
3.063,raw,1097,23.8696,10.6414,0.6371
3.063,raw,1107,-17.5367,21.7284,0.5172
3.063,raw,1117,-17.0497,19.9619,0.5926
3.063,raw,1127,-16.8984,18.6895,0.6399
3.063,raw,1137,-16.5138,17.2672,0.6986
3.063,raw,1147,-16.0026,15.8261,0.7610
3.063,raw,1157,-15.7643,14.7338,0.8027
3.063,raw,1167,-15.4359,13.6336,0.8468
3.063,raw,1177,-15.1675,12.6515,0.8846
3.063,raw,1187,-14.7678,11.6301,0.9274
3.063,raw,1197,-14.5495,10.8021,0.9575
3.063,raw,1207,-11.0797,7.8646,1.1634
3.063,raw,1217,-14.0299,9.2265,1.0169
3.063,raw,1227,-13.8979,8.5771,1.0373
3.063,raw,1237,-13.5911,7.8615,1.0655
3.063,raw,1247,-13.3350,7.2110,1.0896
3.063,raw,1257,-13.0974,0.1235,1.4982
3.063,raw,1267,-12.9482,-0.2653,1.5013
3.063,raw,1277,-12.7987,-0.6461,1.5043
3.063,raw,1287,-8.1661,-0.6271,1.6063
3.063,raw,1297,-8.1424,-0.8784,1.6062
3.063,raw,1307,-12.3449,-1.7463,1.5118
3.063,raw,1317,-12.2115,-2.1040,1.5134
3.063,raw,1327,-12.0715,-2.4563,1.5150
3.063,raw,1337,-11.9839,-2.8169,1.5152
3.063,raw,1347,-11.8663,-3.1695,1.5158
3.063,raw,1357,-11.7479,-3.5204,1.5162
3.063,raw,1367,-11.6562,-3.8793,1.5158
3.063,raw,1377,-11.4231,-4.1887,1.5184
3.063,raw,1387,-11.3012,-4.5347,1.5183
3.063,raw,1397,-11.2051,-4.8927,1.5172
3.063,raw,1407,-11.0808,-5.2409,1.5166
3.063,raw,1417,-10.9495,-5.5877,1.5159
3.063,raw,1427,-10.8621,-5.9604,1.5139
3.063,raw,1437,-10.6574,-6.2726,1.5145
3.063,raw,1447,-10.5396,-6.6362,1.5127
3.063,raw,1457,-10.3985,-6.9908,1.5111
3.063,raw,1467,-10.2613,-7.3533,1.5092
3.063,raw,1477,-10.0220,-7.6474,1.5097
3.063,raw,1487,-9.8952,-8.0278,1.5069
