wall_time,sim_time,topic,frame_id,tf_ok,total_points,danger_points,expanded_box_points,nearest_xy_m,danger_sectors,raw_clean_streak,result
2026-08-30T18:28:58+0800,41.476,/usv/structure_map_cloud,camera_init,1,0,0,0,,0,,clean
2026-08-30T18:28:58+0800,41.528,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6592,3690,3690,0.103,14,0,blocked
2026-08-30T18:28:58+0800,41.576,/usv/structure_map_cloud,camera_init,1,0,0,0,,0,,clean
2026-08-30T18:28:58+0800,41.632,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6594,3690,3690,0.113,14,0,blocked
2026-08-30T18:28:58+0800,41.688,/usv/structure_map_cloud,camera_init,1,0,0,0,,0,,clean
2026-08-30T18:28:58+0800,41.728,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6597,3690,3690,0.105,14,0,blocked
2026-08-30T18:28:58+0800,41.880,/usv/structure_map_cloud,camera_init,1,0,0,0,,0,,clean
2026-08-30T18:28:58+0800,42.224,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6643,3690,3690,0.095,14,0,blocked
2026-08-30T18:28:59+0800,42.328,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6650,3690,3690,0.108,14,0,blocked
2026-08-30T18:28:59+0800,42.496,/usv/structure_map_cloud,camera_init,1,0,0,0,,0,,clean
2026-08-30T18:28:59+0800,42.520,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6698,3690,3690,0.110,14,0,blocked
2026-08-30T18:28:59+0800,42.620,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6713,3690,3690,0.111,14,0,blocked
2026-08-30T18:28:59+0800,42.672,/usv/structure_map_cloud,camera_init,1,129,0,0,8.462,0,,clean
2026-08-30T18:28:59+0800,42.716,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6729,3690,3690,0.102,14,0,blocked
2026-08-30T18:28:59+0800,42.816,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6742,3690,3690,0.098,14,0,blocked
2026-08-30T18:28:59+0800,42.964,/usv/structure_map_cloud,camera_init,1,188,0,0,8.466,0,,clean
2026-08-30T18:29:00+0800,43.244,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6787,3690,3690,0.112,14,0,blocked
2026-08-30T18:29:00+0800,43.336,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6804,3690,3690,0.116,14,0,blocked
2026-08-30T18:29:00+0800,43.372,/usv/structure_map_cloud,camera_init,1,226,0,0,8.471,0,,clean
2026-08-30T18:29:00+0800,43.432,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6814,3690,3690,0.103,14,0,blocked
2026-08-30T18:29:00+0800,43.452,/usv/structure_map_cloud,camera_init,1,264,0,0,8.411,0,,clean
2026-08-30T18:29:00+0800,43.524,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6824,3690,3690,0.106,14,0,blocked
2026-08-30T18:29:00+0800,43.552,/usv/structure_map_cloud,camera_init,1,318,0,0,8.413,0,,clean
2026-08-30T18:29:00+0800,43.648,/usv/structure_map_cloud,camera_init,1,341,0,0,8.415,0,,clean
2026-08-30T18:29:00+0800,43.720,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6843,3690,3690,0.108,14,0,blocked
2026-08-30T18:29:00+0800,43.820,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6844,3690,3690,0.106,14,0,blocked
2026-08-30T18:29:00+0800,43.920,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6845,3690,3690,0.105,14,0,blocked
2026-08-30T18:29:00+0800,43.956,/usv/structure_map_cloud,camera_init,1,361,0,0,8.416,0,,clean
2026-08-30T18:29:00+0800,44.068,/usv/structure_map_cloud,camera_init,1,378,0,0,8.416,0,,clean
2026-08-30T18:29:00+0800,44.160,/usv/structure_map_cloud,camera_init,1,427,0,0,8.416,0,,clean
2026-08-30T18:29:01+0800,44.216,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6836,3690,3690,0.097,14,0,blocked
2026-08-30T18:29:01+0800,44.356,/usv/structure_map_cloud,camera_init,1,454,0,0,8.414,0,,clean
2026-08-30T18:29:01+0800,44.616,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6793,3690,3690,0.101,14,0,blocked
2026-08-30T18:29:01+0800,44.756,/usv/structure_map_cloud,camera_init,1,478,0,0,8.411,0,,clean
2026-08-30T18:29:01+0800,44.816,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6757,3690,3690,0.107,14,0,blocked
2026-08-30T18:29:01+0800,44.964,/usv/structure_map_cloud,camera_init,1,512,0,0,8.407,0,,clean
2026-08-30T18:29:01+0800,45.016,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6717,3690,3690,0.104,14,0,blocked
2026-08-30T18:29:01+0800,45.116,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6701,3690,3690,0.103,14,0,blocked
2026-08-30T18:29:02+0800,45.252,/usv/structure_map_cloud,camera_init,1,547,0,0,8.403,0,,clean
2026-08-30T18:29:02+0800,45.520,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6680,3690,3690,0.101,14,0,blocked
2026-08-30T18:29:02+0800,45.652,/usv/structure_map_cloud,camera_init,1,579,0,0,8.399,0,,clean
2026-08-30T18:29:02+0800,45.716,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6685,3690,3690,0.102,14,0,blocked
2026-08-30T18:29:02+0800,46.116,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6696,3690,3690,0.106,14,0,blocked
2026-08-30T18:29:03+0800,46.228,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6697,3690,3690,0.104,14,0,blocked
2026-08-30T18:29:03+0800,46.360,/usv/structure_map_cloud,camera_init,1,611,0,0,8.399,0,,clean
2026-08-30T18:29:03+0800,47.120,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6719,3690,3690,0.103,14,0,blocked
2026-08-30T18:29:04+0800,47.228,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6717,3690,3690,0.107,14,0,blocked
2026-08-30T18:29:04+0800,47.264,/usv/structure_map_cloud,camera_init,1,621,0,0,8.419,0,,clean
2026-08-30T18:29:04+0800,47.360,/usv/structure_map_cloud,camera_init,1,631,0,0,8.419,0,,clean
2026-08-30T18:29:04+0800,47.616,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6734,3690,3690,0.103,14,0,blocked
2026-08-30T18:29:04+0800,47.716,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6740,3690,3690,0.103,14,0,blocked
2026-08-30T18:29:04+0800,47.756,/usv/structure_map_cloud,camera_init,1,694,0,0,8.421,0,,clean
2026-08-30T18:29:04+0800,47.864,/usv/structure_map_cloud,camera_init,1,707,0,0,8.421,0,,clean
2026-08-30T18:29:04+0800,48.016,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6749,3690,3690,0.107,14,0,blocked
2026-08-30T18:29:04+0800,48.116,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6751,3690,3690,0.101,14,0,blocked
2026-08-30T18:29:05+0800,48.156,/usv/structure_map_cloud,camera_init,1,717,0,0,8.420,0,,clean
2026-08-30T18:29:05+0800,48.220,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6742,3690,3690,0.101,14,0,blocked
2026-08-30T18:29:05+0800,48.264,/usv/structure_map_cloud,camera_init,1,733,0,0,8.419,0,,clean
2026-08-30T18:29:05+0800,48.316,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6728,3690,3690,0.105,14,0,blocked
2026-08-30T18:29:05+0800,48.452,/usv/structure_map_cloud,camera_init,1,740,0,0,8.417,0,,clean
2026-08-30T18:29:05+0800,48.620,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6687,3690,3690,0.100,14,0,blocked
2026-08-30T18:29:05+0800,48.756,/usv/structure_map_cloud,camera_init,1,762,0,0,8.414,0,,clean
2026-08-30T18:29:05+0800,48.816,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6668,3690,3690,0.104,14,0,blocked
2026-08-30T18:29:05+0800,48.916,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6674,3690,3690,0.105,14,0,blocked
2026-08-30T18:29:06+0800,49.116,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6690,3690,3690,0.103,14,0,blocked
2026-08-30T18:29:06+0800,49.320,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6702,3690,3690,0.108,14,0,blocked
2026-08-30T18:29:06+0800,49.464,/usv/structure_map_cloud,camera_init,1,774,0,0,8.394,0,,clean
2026-08-30T18:29:06+0800,49.572,/usv/structure_map_cloud,camera_init,1,789,0,0,8.386,0,,clean
2026-08-30T18:29:06+0800,49.640,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6739,3690,3690,0.104,14,0,blocked
2026-08-30T18:29:06+0800,49.772,/usv/structure_map_cloud,camera_init,1,814,0,0,8.382,0,,clean
2026-08-30T18:29:06+0800,49.876,/usv/structure_map_cloud,camera_init,1,827,0,0,8.381,0,,clean
2026-08-30T18:29:07+0800,50.220,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6788,3690,3690,0.107,14,0,blocked
2026-08-30T18:29:07+0800,50.324,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6788,3690,3690,0.098,14,0,blocked
2026-08-30T18:29:07+0800,50.368,/usv/structure_map_cloud,camera_init,1,850,0,0,8.381,0,,clean
2026-08-30T18:29:07+0800,50.420,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6798,3690,3690,0.102,14,0,blocked
2026-08-30T18:29:07+0800,50.528,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6810,3690,3690,0.106,14,0,blocked
2026-08-30T18:29:07+0800,50.576,/usv/structure_map_cloud,camera_init,1,872,0,0,8.383,0,,clean
2026-08-30T18:29:07+0800,50.624,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6823,3690,3690,0.109,14,0,blocked
2026-08-30T18:29:07+0800,50.664,/usv/structure_map_cloud,camera_init,1,892,0,0,8.384,0,,clean
2026-08-30T18:29:07+0800,50.764,/usv/structure_map_cloud,camera_init,1,911,0,0,8.387,0,,clean
2026-08-30T18:29:07+0800,50.832,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6815,3690,3690,0.102,14,0,blocked
2026-08-30T18:29:07+0800,50.876,/usv/structure_map_cloud,camera_init,1,919,0,0,8.389,0,,clean
2026-08-30T18:29:07+0800,50.960,/usv/structure_map_cloud,camera_init,1,926,0,0,8.391,0,,clean
2026-08-30T18:29:08+0800,51.128,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6779,3690,3690,0.096,14,0,blocked
2026-08-30T18:29:08+0800,51.280,/usv/structure_map_cloud,camera_init,1,933,0,0,8.395,0,,clean
2026-08-30T18:29:08+0800,51.528,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6690,3690,3690,0.106,14,0,blocked
2026-08-30T18:29:08+0800,51.672,/usv/structure_map_cloud,camera_init,1,948,0,0,8.403,0,,clean
2026-08-30T18:29:08+0800,51.724,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6630,3690,3690,0.103,14,0,blocked
2026-08-30T18:29:09+0800,52.072,/usv/structure_map_cloud,camera_init,1,953,0,0,8.414,0,,clean
2026-08-30T18:29:09+0800,52.120,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6591,3690,3690,0.097,14,0,blocked
2026-08-30T18:29:10+0800,53.044,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6681,3690,3690,0.102,14,0,blocked
2026-08-30T18:29:10+0800,53.072,/usv/structure_map_cloud,camera_init,1,959,0,0,8.415,0,,clean
2026-08-30T18:29:10+0800,53.168,/usv/structure_map_cloud,camera_init,1,971,0,0,8.408,0,,clean
2026-08-30T18:29:10+0800,53.328,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6577,3690,3690,0.107,14,0,blocked
2026-08-30T18:29:10+0800,53.352,/usv/structure_map_cloud,camera_init,1,980,0,0,8.400,0,,clean
2026-08-30T18:29:10+0800,53.448,/usv/structure_map_cloud,camera_init,1,989,0,0,8.396,0,,clean
2026-08-30T18:29:10+0800,53.524,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6583,3690,3690,0.101,14,0,blocked
2026-08-30T18:29:10+0800,53.720,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6597,3690,3690,0.107,14,0,blocked
2026-08-30T18:29:10+0800,53.824,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6607,3690,3690,0.090,14,0,blocked
2026-08-30T18:29:10+0800,53.864,/usv/structure_map_cloud,camera_init,1,1003,0,0,8.389,0,,clean
2026-08-30T18:29:11+0800,54.220,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6655,3690,3690,0.108,14,0,blocked
2026-08-30T18:29:11+0800,54.324,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6672,3690,3690,0.104,14,0,blocked
2026-08-30T18:29:11+0800,54.364,/usv/structure_map_cloud,camera_init,1,1020,0,0,8.374,0,,clean
2026-08-30T18:29:11+0800,54.456,/usv/structure_map_cloud,camera_init,1,1045,0,0,8.370,0,,clean
2026-08-30T18:29:11+0800,54.620,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6757,3690,3690,0.100,14,0,blocked
2026-08-30T18:29:11+0800,54.820,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6839,3690,3690,0.100,14,0,blocked
2026-08-30T18:29:12+0800,55.016,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6846,3690,3690,0.102,14,0,blocked
2026-08-30T18:29:12+0800,55.124,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6837,3690,3690,0.107,14,0,blocked
2026-08-30T18:29:12+0800,55.164,/usv/structure_map_cloud,camera_init,1,1053,0,0,8.372,0,,clean
2026-08-30T18:29:12+0800,55.220,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6849,3690,3690,0.101,14,0,blocked
2026-08-30T18:29:12+0800,55.264,/usv/structure_map_cloud,camera_init,1,1067,0,0,8.377,0,,clean
2026-08-30T18:29:13+0800,55.964,/usv/structure_map_cloud,camera_init,1,1093,0,0,8.406,0,,clean
2026-08-30T18:29:13+0800,56.016,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6857,3690,3690,0.106,14,0,blocked
2026-08-30T18:29:13+0800,56.244,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6803,3690,3690,0.096,14,0,blocked
2026-08-30T18:29:13+0800,56.336,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6752,3690,3690,0.096,14,0,blocked
2026-08-30T18:29:13+0800,56.368,/usv/structure_map_cloud,camera_init,1,1119,0,0,8.423,0,,clean
2026-08-30T18:29:13+0800,56.436,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6706,3690,3690,0.100,14,0,blocked
2026-08-30T18:29:13+0800,56.472,/usv/structure_map_cloud,camera_init,1,1148,0,0,8.432,0,,clean
2026-08-30T18:29:13+0800,56.540,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6661,3690,3690,0.105,14,0,blocked
2026-08-30T18:29:13+0800,56.564,/usv/structure_map_cloud,camera_init,1,1174,0,0,8.438,0,,clean
2026-08-30T18:29:13+0800,56.720,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,6580,3690,3690,0.094,14,0,blocked
2026-08-30T18:29:14+0800,56.848,/usv/structure_map_cloud,camera_init,1,1174,0,0,8.442,0,,clean
