wall_time,stream,frame,n,xmin,xmax,ymin,ymax,zmin,zmax,r01,r05,r50,r95,r<2,r<5,r<10,r<15,r<20,r<35,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15
1788002727.707,input,wamv/wamv/base_link/lidar_wamv_sensor,23292,-104.26667022705078,56.32925796508789,-127.82391357421875,129.50787353515625,-5.606353759765625,23.949338912963867,0.3717910053386209,0.42982429699995334,32.42439492976954,94.54692141820729,3690,3690,4147,5154,6280,12743,3941,3572,3333,2775,1193,140,0,0,0,22,64,447,691,1241,2513,3360
1788002727.914,input,wamv/wamv/base_link/lidar_wamv_sensor,23295,-104.28168487548828,56.32969284057617,-127.81220245361328,129.50587463378906,-5.606942176818848,23.942489624023438,0.37299659856201267,0.430663758546961,32.41441668422691,94.57734574747253,3690,3690,4145,5156,6283,12751,3942,3571,3334,2774,1198,140,0,0,0,21,64,445,690,1240,2515,3361
1788002727.929,raw,wamv/wamv/base_link,3024,-34.75645446777344,26.698928833007812,-34.19926834106445,24.96653938293457,0.5003349781036377,3.966238498687744,8.54426853306439,9.277944992876694,15.988838814913162,32.10676803760638,0,0,222,1132,2091,3024,633,553,786,477,115,0,0,0,3,18,0,0,0,26,249,164
1788002727.941,safety,wamv/wamv/base_link,3024,-34.75645446777344,26.698928833007812,-34.19926834106445,24.96653938293457,0.5003349781036377,3.966238498687744,8.54426853306439,9.277944992876694,15.988838814913162,32.10676803760638,0,0,222,1132,2091,3024,633,553,786,477,115,0,0,0,3,18,0,0,0,26,249,164
1788002728.172,input,wamv/wamv/base_link/lidar_wamv_sensor,23294,-104.28299713134766,56.33034133911133,-127.81388092041016,129.49755859375,-5.586445331573486,23.94991111755371,0.3731970952572539,0.4300603860647446,32.40162460863664,94.60063943004894,3690,3690,4144,5157,6298,12765,3940,3573,3333,2775,1195,140,0,0,0,20,64,445,689,1240,2516,3364
1788002728.185,raw,wamv/wamv/base_link,3028,-34.63669967651367,26.70425796508789,-34.25075149536133,25.080591201782227,0.5002576112747192,3.966094493865967,8.535003838626778,9.270911666054412,15.97324733470786,32.04457621670697,0,0,222,1135,2101,3028,636,554,786,476,114,0,0,0,2,18,0,0,0,28,249,165
1788002728.198,safety,wamv/wamv/base_link,3028,-34.63669967651367,26.70425796508789,-34.25075149536133,25.080591201782227,0.5002576112747192,3.966094493865967,8.535003838626778,9.270911666054412,15.97324733470786,32.04457621670697,0,0,222,1135,2101,3028,636,554,786,476,114,0,0,0,2,18,0,0,0,28,249,165
1788002728.411,input,wamv/wamv/base_link/lidar_wamv_sensor,23294,-104.26907348632812,56.3307991027832,-127.80963134765625,129.5108642578125,-5.54801082611084,23.948261260986328,0.37232551056388447,0.43044458728534624,32.36925204568516,94.53535709976565,3690,3690,4147,5158,6311,12790,3942,3574,3329,2778,1192,140,0,0,0,20,64,445,686,1242,2510,3372
1788002728.421,raw,wamv/wamv/base_link,3039,-34.92768096923828,26.685087203979492,-34.29629135131836,25.240684509277344,0.5003032684326172,3.9655473232269287,8.529693004634419,9.274020740616386,15.957432234581706,32.02503341585904,0,0,223,1145,2116,3039,649,552,786,476,112,0,0,0,1,18,0,0,0,32,249,164
1788002728.432,safety,wamv/wamv/base_link,3039,-34.92768096923828,26.685087203979492,-34.29629135131836,25.240684509277344,0.5003032684326172,3.9655473232269287,8.529693004634419,9.274020740616386,15.957432234581706,32.02503341585904,0,0,223,1145,2116,3039,649,552,786,476,112,0,0,0,1,18,0,0,0,32,249,164
1788002728.609,input,wamv/wamv/base_link/lidar_wamv_sensor,23302,-104.24652099609375,56.33245849609375,-127.8056411743164,129.4938201904297,-5.52902364730835,23.68781852722168,0.37387821802952553,0.4298238728180345,32.37944049089388,94.49452470431866,3690,3690,4149,5160,6319,12797,3945,3570,3329,2780,1189,140,0,0,0,19,64,444,683,1243,2519,3377
1788002728.782,input,wamv/wamv/base_link/lidar_wamv_sensor,23285,-104.26126861572266,56.326927185058594,-127.78154754638672,129.48150634765625,-5.433283805847168,23.664121627807617,0.3739850363635858,0.43048677496926574,32.34195142179263,94.55585027229505,3690,3690,4149,5220,6330,12816,3944,3566,3321,2775,1205,140,0,0,0,11,64,442,677,1231,2534,3375
1788002728.794,raw,wamv/wamv/base_link,3042,-34.923866271972656,26.71429443359375,-34.32232666015625,25.653688430786133,0.5009065866470337,3.986394166946411,8.492468047412459,9.234590197638992,15.940627453679554,31.92939827485873,0,0,230,1195,2118,3042,663,519,799,476,107,0,0,0,0,10,0,0,0,44,248,176
1788002728.805,safety,wamv/wamv/base_link,3042,-34.923866271972656,26.71429443359375,-34.32232666015625,25.653688430786133,0.5009065866470337,3.986394166946411,8.492468047412459,9.234590197638992,15.940627453679554,31.92939827485873,0,0,230,1195,2118,3042,663,519,799,476,107,0,0,0,0,10,0,0,0,44,248,176
1788002728.975,input,wamv/wamv/base_link/lidar_wamv_sensor,23283,-104.24093627929688,56.33130645751953,-127.76091003417969,129.46685791015625,-5.385568618774414,23.65531349182129,0.3730323524959529,0.4307435951919637,32.352764628547,94.63824346089552,3690,3690,4155,5227,6279,12777,3937,3553,3325,2775,1209,140,0,0,0,13,64,442,672,1226,2543,3384
1788002729.159,input,wamv/wamv/base_link/lidar_wamv_sensor,23297,-104.24514770507812,56.330535888671875,-127.77423095703125,129.46044921875,-5.428943157196045,23.6435604095459,0.37271718101955076,0.430159418224953,32.40950673140667,94.6573438522136,3690,3690,4163,5248,6238,12722,3945,3550,3322,2777,1215,140,0,0,0,14,64,442,669,1229,2540,3390
1788002729.389,input,wamv/wamv/base_link/lidar_wamv_sensor,23296,-104.2254867553711,56.33137893676758,-127.76884460449219,129.4698028564453,-5.441872596740723,23.642820358276367,0.37325936320200837,0.43077878150119586,32.40617076070136,94.49813816937946,3690,3690,4161,5256,6229,12723,3946,3546,3320,2778,1215,140,0,0,0,14,64,442,673,1224,2547,3387
1788002729.402,raw,wamv/wamv/base_link,2940,-34.68543243408203,26.767135620117188,-34.21000671386719,25.916128158569336,0.5001527070999146,3.964815616607666,8.363855535697947,9.164354309481572,15.767344899405655,32.111607899668776,0,0,243,1243,2003,2940,537,482,818,485,106,0,0,0,0,9,0,0,0,52,248,203
1788002729.415,safety,wamv/wamv/base_link,2940,-34.68543243408203,26.767135620117188,-34.21000671386719,25.916128158569336,0.5001527070999146,3.964815616607666,8.363855535697947,9.164354309481572,15.767344899405655,32.111607899668776,0,0,243,1243,2003,2940,537,482,818,485,106,0,0,0,0,9,0,0,0,52,248,203
1788002729.427,raw,wamv/wamv/base_link,2945,-34.6194953918457,26.77723503112793,-34.20087814331055,26.039783477783203,0.5005002021789551,3.9658546447753906,8.35376231915861,9.139264878165166,15.710838450774148,32.10435091893052,0,0,252,1260,1987,2945,532,480,825,487,106,0,0,0,0,9,0,0,0,54,248,204
1788002729.437,safety,wamv/wamv/base_link,2945,-34.6194953918457,26.77723503112793,-34.20087814331055,26.039783477783203,0.5005002021789551,3.9658546447753906,8.35376231915861,9.139264878165166,15.710838450774148,32.10435091893052,0,0,252,1260,1987,2945,532,480,825,487,106,0,0,0,0,9,0,0,0,54,248,204
1788002729.448,raw,wamv/wamv/base_link,2954,-34.53682327270508,26.76563835144043,-34.1615104675293,25.961225509643555,0.5000983476638794,3.9664766788482666,8.332979054993524,9.124818971016508,15.663340543160317,32.02777324081279,0,0,261,1278,1992,2954,531,480,829,491,107,0,0,0,0,9,0,0,0,55,248,204
1788002729.460,safety,wamv/wamv/base_link,2954,-34.53682327270508,26.76563835144043,-34.1615104675293,25.961225509643555,0.5000983476638794,3.9664766788482666,8.332979054993524,9.124818971016508,15.663340543160317,32.02777324081279,0,0,261,1278,1992,2954,531,480,829,491,107,0,0,0,0,9,0,0,0,55,248,204
1788002729.668,input,wamv/wamv/base_link/lidar_wamv_sensor,23322,-104.24542236328125,56.334842681884766,-127.76596069335938,129.47210693359375,-5.441927909851074,23.630598068237305,0.372523815265177,0.4310016347023122,32.40822344613867,94.51759986199733,3690,3690,4177,5293,6219,12724,3946,3559,3324,2784,1216,140,0,0,0,12,64,443,675,1221,2544,3394
1788002729.682,raw,wamv/wamv/base_link,2950,-34.46537780761719,26.7445125579834,-34.2900276184082,26.139219284057617,0.5005271434783936,3.9652888774871826,8.311684748642309,9.117600029539338,15.627259706021718,32.03145983739575,0,0,270,1296,2005,2950,516,480,832,493,108,0,0,0,0,9,0,0,0,56,248,208
1788002729.695,safety,wamv/wamv/base_link,2950,-34.46537780761719,26.7445125579834,-34.2900276184082,26.139219284057617,0.5005271434783936,3.9652888774871826,8.311684748642309,9.117600029539338,15.627259706021718,32.03145983739575,0,0,270,1296,2005,2950,516,480,832,493,108,0,0,0,0,9,0,0,0,56,248,208
1788002729.916,input,wamv/wamv/base_link/lidar_wamv_sensor,23308,-104.2276611328125,56.32789993286133,-127.76514434814453,129.47377014160156,-5.428938865661621,23.70868492126465,0.37256306905650377,0.43072098410245346,32.40137987146484,94.52639985057526,3690,3690,4183,5296,6221,12718,3943,3556,3321,2778,1217,140,0,0,0,11,64,443,673,1221,2545,3396
1788002729.927,raw,wamv/wamv/base_link,2955,-34.44573211669922,26.710691452026367,-34.32203674316406,26.101139068603516,0.5001046657562256,3.9646637439727783,8.300207001588625,9.109499881261938,15.613635621607164,32.00865614453579,0,0,278,1308,2011,2955,510,479,834,498,110,0,0,0,0,10,0,0,0,56,248,210
1788002729.940,safety,wamv/wamv/base_link,2955,-34.44573211669922,26.710691452026367,-34.32203674316406,26.101139068603516,0.5001046657562256,3.9646637439727783,8.300207001588625,9.109499881261938,15.613635621607164,32.00865614453579,0,0,278,1308,2011,2955,510,479,834,498,110,0,0,0,0,10,0,0,0,56,248,210
1788002730.154,input,wamv/wamv/base_link/lidar_wamv_sensor,23308,-104.22986602783203,56.327701568603516,-127.77327728271484,129.4678497314453,-5.414155960083008,23.702953338623047,0.373267728855041,0.4304468424074112,32.39337546564793,94.47620915789568,3690,3690,4187,5301,6220,12728,3943,3554,3327,2773,1219,140,0,0,0,11,64,443,669,1221,2546,3398
1788002730.167,raw,wamv/wamv/base_link,2964,-34.32960891723633,26.71462059020996,-34.260929107666016,26.10076141357422,0.5000721216201782,3.9989171028137207,8.280122830620787,9.104048203981314,15.593631476118453,31.99671951458946,0,0,287,1326,2017,2964,509,478,837,504,111,0,0,0,0,10,0,0,0,56,248,211
1788002730.180,safety,wamv/wamv/base_link,2964,-34.32960891723633,26.71462059020996,-34.260929107666016,26.10076141357422,0.5000721216201782,3.9989171028137207,8.280122830620787,9.104048203981314,15.593631476118453,31.99671951458946,0,0,287,1326,2017,2964,509,478,837,504,111,0,0,0,0,10,0,0,0,56,248,211
1788002730.390,input,wamv/wamv/base_link/lidar_wamv_sensor,23307,-104.22467803955078,56.3326530456543,-127.76316833496094,129.47828674316406,-5.431900978088379,23.702213287353516,0.3719206628937355,0.429840693436048,32.384216514856746,94.4871789121082,3690,3690,4192,5307,6225,12726,3945,3561,3321,2771,1218,140,0,0,0,13,64,444,668,1221,2545,3396
1788002730.403,raw,wamv/wamv/base_link,2972,-34.376220703125,26.704727172851562,-34.170692443847656,26.130891799926758,0.5002340078353882,3.99832820892334,8.266248959555837,9.10215167900392,15.582553419886358,31.965032126865967,0,0,291,1336,2025,2972,505,480,835,512,112,0,0,0,0,12,0,0,0,56,248,212
1788002730.416,safety,wamv/wamv/base_link,2972,-34.376220703125,26.704727172851562,-34.170692443847656,26.130891799926758,0.5002340078353882,3.99832820892334,8.266248959555837,9.10215167900392,15.582553419886358,31.965032126865967,0,0,291,1336,2025,2972,505,480,835,512,112,0,0,0,0,12,0,0,0,56,248,212
1788002730.619,input,wamv/wamv/base_link/lidar_wamv_sensor,23314,-104.2488021850586,56.334449768066406,-127.78251647949219,129.4779052734375,-5.469234943389893,23.697465896606445,0.37231474929683395,0.4307117880491813,32.40295836732815,94.37892344647112,3690,3690,4196,5314,6221,12720,3944,3571,3310,2771,1206,140,0,0,0,17,64,445,675,1225,2545,3401
1788002730.631,raw,wamv/wamv/base_link,2982,-34.43515396118164,26.704219818115234,-34.2782096862793,26.045345306396484,0.500873327255249,3.988786458969116,8.252402677879955,9.101065601175641,15.57806233895918,31.930472289577114,0,0,299,1351,2032,2982,501,481,836,521,115,0,0,0,0,15,0,0,0,54,248,211
1788002730.643,safety,wamv/wamv/base_link,2982,-34.43515396118164,26.704219818115234,-34.2782096862793,26.045345306396484,0.500873327255249,3.988786458969116,8.252402677879955,9.101065601175641,15.57806233895918,31.930472289577114,0,0,299,1351,2032,2982,501,481,836,521,115,0,0,0,0,15,0,0,0,54,248,211
1788002730.878,input,wamv/wamv/base_link/lidar_wamv_sensor,23315,-104.24983215332031,56.32875061035156,-127.7707748413086,129.47677612304688,-5.6036763191223145,25.20945167541504,0.37371255314044144,0.43118700118277714,32.405639096977104,94.33775038686818,3690,3690,4191,5312,6214,12718,3946,3568,3313,2763,1199,140,0,0,0,20,64,448,687,1229,2547,3391
