t,source,point_index,x,y,z
14.497,raw,720,4.3541,2.9258,1.3638
14.497,raw,800,-6.8017,-10.0841,0.9325
14.497,raw,880,-4.7854,-12.6725,0.8450
14.497,raw,960,4.8761,2.0871,1.4741
14.497,raw,1040,4.2927,2.9981,1.4751
14.497,raw,1120,-9.6697,-7.7916,1.2111
14.497,raw,1200,-8.0277,-10.4391,1.1809
14.497,raw,1280,-6.0796,-13.5008,1.1113
14.497,raw,1360,-4.8888,-23.6413,0.6921
14.497,raw,1440,0.6673,-27.1593,0.5605
14.497,raw,1520,4.5952,2.5345,1.5866
14.497,raw,1600,-18.0159,16.1418,0.6805
14.497,raw,1680,-15.2045,8.3440,0.9879
14.497,raw,1760,-14.9812,-2.9333,1.4497
14.497,raw,1840,-13.2032,-6.1014,1.4662
14.497,raw,1920,-11.3262,-9.0053,1.4692
14.497,raw,2000,-9.7713,-12.4885,1.4405
14.497,raw,2080,-9.0679,-19.4275,1.3196
14.497,raw,2160,-5.8494,-27.4281,1.1766
14.497,raw,2240,0.5868,-31.0095,1.1141
14.497,raw,2320,4.7625,2.2421,1.6965
14.497,raw,2400,-24.3932,23.3300,1.0465
14.497,raw,2480,-20.5153,12.1482,1.2631
14.497,raw,2560,-19.0638,5.9302,1.3471
14.497,raw,2640,-16.7588,1.1071,1.4161
14.497,raw,2720,-31.7706,-7.0449,1.8449
14.497,raw,2800,-27.5607,-13.4063,1.8423
14.497,raw,2880,-23.6033,-19.3558,1.8421
14.497,raw,2960,-19.5202,-25.6163,1.8442
14.497,raw,3040,4.7573,2.2394,1.8063
14.497,raw,3120,-17.7604,-1.1583,2.2561
14.497,raw,3200,-14.1642,-7.5780,2.2122
14.497,raw,3280,4.4728,2.6956,1.9158
14.497,raw,3360,4.8407,2.1604,2.0278
14.497,raw,3440,4.2439,3.0631,2.0272
14.497,raw,3520,-17.7037,-2.8614,3.5674
14.497,raw,3600,-17.1988,-7.4018,3.6405
14.497,raw,3680,-16.3255,-0.9644,3.8186
14.497,raw,3760,-14.8516,-4.7043,3.7253
14.497,raw,3840,-16.7703,0.2076,3.8678
15.555,raw,0,4.7777,2.2494,0.9064
15.555,raw,80,4.1785,3.1552,0.9130
15.555,raw,160,4.2200,3.0508,1.0318
15.555,raw,240,4.4312,2.7389,1.1445
15.555,raw,320,-5.6997,-8.0283,0.6004
15.555,raw,400,4.6510,2.4141,1.2526
15.555,raw,480,-6.8723,-7.9608,0.7807
15.555,raw,560,-4.1177,-8.1547,0.9142
15.555,raw,640,4.6985,2.3320,1.3636
15.555,raw,720,-8.0864,-7.8464,0.9873
15.555,raw,800,-6.5791,-10.4330,0.9172
15.555,raw,880,-4.6741,-13.6871,0.7754
15.555,raw,960,4.5427,2.5549,1.4770
15.555,raw,1040,-10.3122,-5.3887,1.2462
15.555,raw,1120,-9.2685,-8.1494,1.2148
15.555,raw,1200,-7.7857,-11.0892,1.1619
15.555,raw,1280,-5.7497,-14.4778,1.0728
15.555,raw,1360,-4.0593,-26.1332,0.5821
15.555,raw,1440,4.5533,2.5921,1.5857
15.555,raw,1520,-15.9388,18.6057,0.6788
15.555,raw,1600,-14.2889,10.5909,0.9792
15.555,raw,1680,-13.4787,-0.6154,1.4915
15.555,raw,1760,-12.5802,-3.6728,1.4992
15.555,raw,1840,-11.4407,-6.6006,1.4968
15.555,raw,1920,-10.5255,-10.0299,1.4679
15.555,raw,2000,-9.2898,-14.3495,1.4126
15.555,raw,2080,-8.4548,-23.4882,1.2406
15.555,raw,2160,-3.5679,-30.6750,1.1120
15.555,raw,2240,4.6724,2.3643,1.6962
15.555,raw,2320,-21.6636,27.1141,1.0316
15.555,raw,2400,-17.5992,14.0294,1.2982
