t,source,point_index,x,y,z
2.213,raw,1645,-5.8074,-27.1493,1.1811
2.213,raw,1655,-5.0722,-27.5820,1.1752
2.213,raw,1665,-4.3219,-28.0224,1.1686
2.213,raw,1675,-3.5500,-28.4355,1.1622
2.213,raw,1685,-2.7655,-28.8916,1.1544
2.213,raw,1694,-2.0433,-29.3234,1.1465
2.213,raw,1704,-1.2248,-29.9138,1.1348
2.213,raw,1714,-0.3751,-30.5050,1.1226
2.213,raw,1724,0.5072,-31.0994,1.1098
2.213,raw,1734,1.4160,-31.4274,1.1022
2.213,raw,1743,2.2531,-31.7571,1.0942
2.213,raw,1753,3.2048,-32.1069,1.0850
2.213,raw,1763,4.2024,-32.6442,1.0711
2.213,raw,1773,5.2491,-33.2633,1.0546
2.213,raw,1782,6.2906,-34.1869,1.0309
2.213,raw,1792,-23.1020,25.9369,1.0290
2.213,raw,1802,-22.6012,23.9793,1.0680
2.213,raw,1812,-21.8782,21.9461,1.1110
2.213,raw,1822,-21.0336,19.9524,1.1548
2.213,raw,1831,-20.2720,18.2853,1.1919
2.213,raw,1841,-19.8144,16.8838,1.2196
2.213,raw,1851,-19.1055,15.3778,1.2525
2.213,raw,1861,-18.4999,14.0527,1.2808
2.213,raw,1871,-11.1039,8.1511,1.4893
2.213,raw,1880,-11.1449,7.7435,1.4935
2.213,raw,1890,-17.4909,11.1437,1.3350
2.213,raw,1900,-17.1567,10.2558,1.3513
2.213,raw,1910,-17.2023,9.6179,1.3573
2.213,raw,1920,-16.9020,8.8249,1.3712
2.213,raw,1929,-16.6585,8.1573,1.3824
2.213,raw,1939,-16.3907,7.4499,1.3942
2.213,raw,1949,-16.1472,6.7847,1.4047
2.213,raw,1959,-15.9013,6.1474,1.4148
2.213,raw,1969,-15.9474,5.6342,1.4176
2.213,raw,1978,-15.7551,5.1074,1.4251
2.213,raw,1988,-15.5441,4.5441,1.4330
2.213,raw,1998,-15.3228,3.9990,1.4408
2.213,raw,2008,-15.1387,3.4820,1.4473
2.213,raw,2018,-14.9236,2.9761,1.4541
2.213,raw,2027,-14.7575,2.5401,1.4593
2.213,raw,2037,-14.5708,2.0694,1.4648
2.213,raw,2047,-14.3891,1.6133,1.4699
2.213,raw,2057,-14.2178,1.1709,1.4745
2.213,raw,2067,-14.0699,0.7409,1.4782
2.213,raw,2076,-13.8970,0.3615,1.4822
2.213,raw,2086,-19.6303,-0.0855,1.8273
2.213,raw,2096,-18.4611,-0.6157,1.8257
2.213,raw,2106,-17.4817,-1.0932,1.8244
2.213,raw,2116,-8.6214,-0.7308,1.8124
2.213,raw,2125,-8.5806,-0.9647,1.8124
2.213,raw,2135,-28.0349,-4.2498,1.8391
2.213,raw,2145,-27.3473,-4.9668,1.8384
2.213,raw,2155,-17.2744,-3.6371,1.8246
2.213,raw,2165,-16.3686,-3.9532,1.8235
2.213,raw,2174,-25.4469,-6.8928,1.8364
2.213,raw,2184,-16.0740,-4.8545,1.8235
2.213,raw,2194,-17.6102,-5.8947,1.8259
2.213,raw,2204,-23.6668,-8.7061,1.8349
2.213,raw,2214,-23.1015,-9.2769,1.8344
2.213,raw,2223,-22.6290,-9.7894,1.8341
2.213,raw,2233,-22.0753,-10.3301,1.8337
2.213,raw,2243,-21.5501,-10.8674,1.8334
2.213,raw,2253,-14.7049,-7.9934,1.8234
