plan_id,t,source,frame_id,point_index,x,y,yaw
19,35.829,/received_global_plan,wamv/wamv/base_link,7,5.4119,1.9265,-0.42067
19,35.829,/received_global_plan,wamv/wamv/base_link,8,6.0883,1.6238,-0.47304
19,35.829,/received_global_plan,wamv/wamv/base_link,9,6.7491,1.2857,-0.47304
19,35.829,/received_global_plan,wamv/wamv/base_link,10,7.4099,0.9475,-0.47304
19,35.829,/received_global_plan,wamv/wamv/base_link,11,8.0707,0.6093,-0.47304
19,35.829,/received_global_plan,wamv/wamv/base_link,12,8.7315,0.2711,-0.42067
19,35.829,/received_global_plan,wamv/wamv/base_link,13,9.4079,-0.0315,-0.14821
19,35.829,/received_global_plan,wamv/wamv/base_link,14,10.1393,-0.1407,0.00024
20,35.928,/received_global_plan,wamv/wamv/base_link,0,-0.0041,0.0142,0.17593
20,35.928,/received_global_plan,wamv/wamv/base_link,1,0.8507,0.1662,0.52501
20,35.928,/received_global_plan,wamv/wamv/base_link,2,1.6019,0.6013,0.69955
20,35.928,/received_global_plan,wamv/wamv/base_link,3,2.2662,1.1603,0.52501
20,35.928,/received_global_plan,wamv/wamv/base_link,4,3.0175,1.5955,0.35047
20,35.928,/received_global_plan,wamv/wamv/base_link,5,3.8329,1.8936,0.17593
20,35.928,/received_global_plan,wamv/wamv/base_link,6,4.6877,2.0455,-0.14706
20,35.928,/received_global_plan,wamv/wamv/base_link,7,5.4193,1.9372,-0.41952
20,35.928,/received_global_plan,wamv/wamv/base_link,8,6.0961,1.6353,-0.47189
20,35.928,/received_global_plan,wamv/wamv/base_link,9,6.7573,1.2979,-0.47189
20,35.928,/received_global_plan,wamv/wamv/base_link,10,7.4184,0.9605,-0.47189
20,35.928,/received_global_plan,wamv/wamv/base_link,11,8.0796,0.6231,-0.47189
20,35.928,/received_global_plan,wamv/wamv/base_link,12,8.7408,0.2856,-0.41952
20,35.928,/received_global_plan,wamv/wamv/base_link,13,9.4175,-0.0162,-0.14706
20,35.928,/received_global_plan,wamv/wamv/base_link,14,10.1491,-0.1246,0.00140
21,36.028,/received_global_plan,wamv/wamv/base_link,0,-0.0067,0.0168,0.17358
21,36.028,/received_global_plan,wamv/wamv/base_link,1,0.8484,0.1667,0.52266
21,36.028,/received_global_plan,wamv/wamv/base_link,2,1.6007,0.6001,0.69720
21,36.028,/received_global_plan,wamv/wamv/base_link,3,2.2663,1.1575,0.52266
21,36.028,/received_global_plan,wamv/wamv/base_link,4,3.0186,1.5909,0.34811
21,36.028,/received_global_plan,wamv/wamv/base_link,5,3.8347,1.8871,0.17358
21,36.028,/received_global_plan,wamv/wamv/base_link,6,4.6899,2.0370,-0.14941
21,36.028,/received_global_plan,wamv/wamv/base_link,7,5.4212,1.9269,-0.42186
21,36.028,/received_global_plan,wamv/wamv/base_link,8,6.0972,1.6235,-0.47423
21,36.028,/received_global_plan,wamv/wamv/base_link,9,6.7576,1.2845,-0.47423
21,36.028,/received_global_plan,wamv/wamv/base_link,10,7.4180,0.9456,-0.47423
21,36.028,/received_global_plan,wamv/wamv/base_link,11,8.0784,0.6066,-0.47423
21,36.028,/received_global_plan,wamv/wamv/base_link,12,8.7388,0.2676,-0.42186
21,36.028,/received_global_plan,wamv/wamv/base_link,13,9.4148,-0.0358,-0.14941
21,36.028,/received_global_plan,wamv/wamv/base_link,14,10.1461,-0.1459,-0.00095
22,36.129,/received_global_plan,wamv/wamv/base_link,0,-0.0054,0.0171,0.17461
22,36.129,/received_global_plan,wamv/wamv/base_link,1,0.8496,0.1680,0.52369
22,36.129,/received_global_plan,wamv/wamv/base_link,2,1.6015,0.6021,0.69823
22,36.129,/received_global_plan,wamv/wamv/base_link,3,2.2665,1.1603,0.52369
22,36.129,/received_global_plan,wamv/wamv/base_link,4,3.0183,1.5944,0.34915
22,36.129,/received_global_plan,wamv/wamv/base_link,5,3.8342,1.8914,0.17461
22,36.129,/received_global_plan,wamv/wamv/base_link,6,4.6892,2.0423,-0.14838
