t,pose_x,pose_y,pose_yaw,goal_x,goal_y,goal_active,des_vx,des_wz,act_vx,act_wz,crosstrack_err,along_err,heading_err,mode,obstacle_pts,left_thrust,right_thrust,safety_stop,path_min_clearance,path_length,raw_obstacle_pts,safety_cloud_pts,lio_input_pts,registered_pts,dynamic_track_count,dynamic_point_count,dynamic_max_speed,goal_accepted,goal_status
0.201,-0.017,0.056,0.0000,0.000,0.000,0,0.000,0.000,-0.005,-0.010,0.000,0.000,0.0000,PLAN,0,0.000,0.000,0,nan,0.000,0,0,0,0,0,0,0.000,0,none
0.401,-0.013,0.054,0.0001,0.000,0.000,0,0.000,0.000,-0.002,-0.003,0.000,0.000,0.0000,PLAN,0,0.000,0.000,0,nan,0.000,0,0,0,7273,0,0,0.000,0,none
0.601,-0.016,0.054,-0.0010,0.000,0.000,0,0.000,0.000,-0.005,-0.002,0.000,0.000,0.0000,PLAN,0,0.000,0.000,0,nan,0.000,0,0,0,7324,0,0,0.000,0,none
0.800,-0.017,0.056,-0.0010,0.000,0.000,0,0.000,0.000,0.002,0.008,0.000,0.000,0.0000,PLAN,0,0.000,0.000,0,nan,0.000,0,0,0,7450,0,0,0.000,0,none
1.000,-0.021,0.060,-0.0005,0.000,0.000,0,0.000,0.000,-0.003,0.009,0.000,0.000,0.0000,PLAN,0,0.000,0.000,0,nan,0.000,0,0,0,7450,0,0,0.000,0,none
1.200,-0.025,0.063,-0.0028,0.000,0.000,0,0.000,0.000,-0.001,0.011,0.000,0.000,0.0000,PLAN,0,0.000,0.000,0,nan,0.000,0,0,0,7450,0,0,0.000,0,none
1.401,-0.027,0.070,-0.0004,0.000,0.000,0,0.000,0.000,-0.000,0.012,0.000,0.000,0.0000,PLAN,0,0.000,0.000,0,nan,0.000,0,0,22138,7466,0,0,0.000,0,none
1.601,-0.037,0.085,-0.0004,0.000,0.000,0,0.000,0.000,0.000,-0.001,0.000,0.000,0.0000,PLAN,0,0.000,0.000,0,nan,0.000,0,0,22138,7466,0,0,0.000,0,none
1.800,-0.041,0.086,-0.0002,0.000,0.000,0,0.000,0.000,-0.000,-0.009,0.000,0.000,0.0000,PLAN,0,0.000,0.000,0,nan,0.000,0,0,22138,7591,0,0,0.000,0,none
2.000,-0.055,0.085,-0.0060,0.000,0.000,0,0.000,0.000,-0.010,-0.005,0.000,0.000,0.0000,PLAN,0,0.000,0.000,0,nan,0.000,3694,3694,22213,7591,0,0,0.000,0,none
2.200,-0.082,0.127,-0.0033,0.000,0.000,0,0.000,0.000,-0.007,0.009,0.000,0.000,0.0000,PLAN,422,0.000,0.000,0,nan,0.000,3597,3597,22218,7675,0,0,0.000,0,none
2.400,-0.099,0.149,-0.0036,0.000,0.000,0,0.000,0.000,0.004,0.001,0.000,0.000,0.0000,PLAN,424,0.000,0.000,0,nan,0.000,3597,3597,22218,7675,17,680,3.180,0,none
2.601,-0.111,0.165,-0.0023,0.000,0.000,0,0.000,0.000,-0.004,-0.002,0.000,0.000,0.0000,PLAN,439,0.000,0.000,0,nan,0.000,3597,3597,22218,7664,17,675,3.180,0,none
2.800,-0.116,0.179,-0.0019,0.000,0.000,0,0.000,0.000,0.004,-0.002,0.000,0.000,0.0000,PLAN,430,0.000,0.000,0,nan,0.000,3604,3604,22218,7664,17,675,3.180,0,none
3.000,-0.124,0.199,-0.0014,0.000,0.000,0,0.000,0.000,0.003,0.007,0.000,0.000,0.0000,PLAN,430,0.000,0.000,0,nan,0.000,3604,3604,22218,7664,16,620,3.278,0,none
3.200,-0.133,0.204,-0.0003,0.000,0.000,0,0.000,0.000,0.001,-0.012,0.000,0.000,0.0000,PLAN,450,0.000,0.000,0,nan,0.000,3599,3599,22218,7687,17,665,3.040,0,none
3.401,-0.138,0.211,-0.0042,0.000,0.000,0,0.000,0.000,0.002,-0.004,0.000,0.000,0.0000,PLAN,450,0.000,0.000,0,nan,0.000,3597,3597,22438,7687,17,665,3.040,0,none
3.600,-0.151,0.231,-0.0022,0.000,0.000,0,0.000,0.000,0.002,-0.004,0.000,0.000,0.0000,PLAN,447,0.000,0.000,0,nan,0.000,3597,3597,22452,7672,16,650,2.477,0,none
3.800,-0.158,0.244,-0.0015,0.000,0.000,0,0.000,0.000,0.002,-0.003,0.000,0.000,0.0000,PLAN,454,0.000,0.000,0,nan,0.000,3600,3600,22452,7662,16,650,2.477,0,none
4.001,-0.160,0.249,0.0001,0.000,0.000,0,0.000,0.000,0.002,0.005,0.000,0.000,0.0000,PLAN,460,0.000,0.000,0,nan,0.000,3600,3600,22452,7671,13,510,1.887,0,none
4.201,-0.160,0.249,0.0001,0.000,0.000,0,0.000,0.000,0.002,0.005,0.000,0.000,0.0000,PLAN,460,0.000,0.000,0,nan,0.000,3554,3554,22452,7671,13,510,1.327,0,none
4.401,-0.160,0.249,0.0001,0.000,0.000,0,0.000,0.000,0.002,0.005,0.000,0.000,0.0000,PLAN,460,0.000,0.000,0,nan,0.000,3429,3429,22452,7671,14,530,3.830,0,none
4.601,-0.145,0.249,0.0010,0.000,0.000,0,0.000,0.000,0.002,-0.006,0.000,0.000,0.0000,PLAN,460,0.000,0.000,0,nan,0.000,3429,3429,22367,7671,14,530,3.830,0,none
4.801,-0.137,0.245,0.0005,8.000,0.000,1,0.050,-0.018,0.000,-0.001,0.001,0.002,-0.0307,PLAN,398,0.000,0.000,0,8.273,8.144,3429,3429,22367,7661,11,440,3.830,0,none
5.001,-0.134,0.240,0.0008,8.000,0.000,1,0.250,-0.016,-0.001,-0.001,0.006,0.006,-0.0303,PLAN,404,16.032,18.668,0,8.287,8.144,3356,3356,22285,7661,11,440,3.830,0,none
5.201,-0.128,0.233,0.0001,8.000,0.000,1,0.450,-0.017,0.002,-0.005,0.012,0.012,-0.0288,PLAN,404,30.786,33.422,0,8.287,8.144,3356,3356,22285,7661,14,570,3.830,0,none
5.400,-0.118,0.231,0.0018,8.000,0.000,1,0.600,-0.014,0.005,-0.019,0.014,0.022,-0.0303,PLAN,402,55.715,57.973,0,8.278,8.144,3379,3379,22134,7615,14,525,3.830,0,none
5.601,-0.111,0.220,0.0008,8.000,0.000,1,0.600,-0.011,0.006,0.002,0.025,0.029,-0.0279,PLAN,438,55.980,57.708,0,8.262,8.144,3379,3379,22134,7566,14,525,3.830,0,none
5.800,-0.111,0.220,0.0008,8.000,0.000,1,0.600,-0.011,0.006,0.002,0.025,0.029,-0.0279,PLAN,438,55.980,57.708,0,8.288,8.114,3473,3473,22134,7566,12,430,3.830,0,none
6.001,-0.111,0.220,0.0008,8.000,0.000,1,0.600,-0.017,0.006,0.002,0.025,0.029,-0.0279,PLAN,438,55.521,58.167,0,8.288,8.114,3468,3468,21763,7566,18,690,3.830,0,none
6.204,-0.066,0.181,-0.0005,8.000,0.000,1,0.600,-0.005,0.007,0.008,0.062,0.075,-0.0219,PLAN,479,55.192,58.496,0,8.360,8.114,3465,3465,21725,7370,19,710,3.830,0,none
6.401,-0.040,0.161,0.0002,8.000,0.000,1,0.600,-0.002,0.005,0.002,0.082,0.102,-0.0202,PLAN,479,56.266,57.422,0,8.360,8.114,3434,3434,21725,7370,19,710,3.830,0,none
6.601,-0.036,0.160,0.0005,8.000,0.000,1,0.600,0.001,0.005,0.002,0.083,0.105,-0.0203,PLAN,480,56.938,56.750,0,8.435,8.114,3434,3434,21725,7378,21,785,4.379,0,none
6.801,-0.014,0.163,0.0042,8.000,0.000,1,0.600,0.001,0.021,-0.012,0.079,0.128,-0.0246,PLAN,480,56.938,56.750,0,8.501,8.038,3350,3350,21493,7378,21,820,4.045,0,none
7.001,0.017,0.140,0.0012,8.000,0.000,1,0.600,-0.007,0.006,0.001,0.101,0.160,-0.0187,PLAN,472,55.383,58.305,0,8.454,8.038,3345,3345,21493,7321,21,820,4.045,0,none
7.200,0.036,0.142,0.0039,8.000,0.000,1,0.600,-0.007,0.016,0.004,0.098,0.178,-0.0218,PLAN,472,56.309,57.379,0,8.454,8.038,3350,3350,21465,7321,18,685,4.300,0,none
7.400,0.082,0.128,0.0017,8.000,0.000,1,0.600,-0.002,0.001,-0.001,0.111,0.225,-0.0179,PLAN,471,55.798,57.890,0,8.601,8.038,3351,3351,21465,7291,18,675,5.000,0,none
7.600,0.104,0.114,0.0041,8.000,0.000,1,0.600,-0.001,0.005,-0.001,0.125,0.247,-0.0185,PLAN,470,56.709,56.979,0,8.559,8.038,3351,3351,21465,7291,18,675,5.000,0,none
7.801,0.104,0.114,0.0041,8.000,0.000,1,0.600,-0.001,0.005,-0.001,0.125,0.247,-0.0185,PLAN,470,56.748,56.940,0,8.559,8.038,3422,3422,21486,7291,14,495,5.000,0,none
8.001,0.152,0.116,0.0023,8.000,0.000,1,0.600,-0.017,0.005,0.001,0.120,0.295,-0.0172,PLAN,470,55.358,58.330,0,8.694,7.897,3451,3451,21573,7291,13,440,5.000,0,none
8.201,0.189,0.117,0.0039,8.000,0.000,1,0.600,-0.014,0.004,-0.005,0.119,0.332,-0.0189,PLAN,444,55.745,57.943,0,8.738,7.897,3451,3451,21573,7340,14,460,5.000,0,none
8.400,0.216,0.120,0.0018,8.000,0.000,1,0.600,-0.013,-0.002,-0.005,0.115,0.359,-0.0172,PLAN,436,55.819,57.869,0,8.786,7.897,3451,3451,21573,7389,14,460,5.000,0,none
8.600,0.230,0.121,0.0055,8.000,0.000,1,0.600,-0.015,0.005,-0.005,0.114,0.373,-0.0211,PLAN,434,55.680,58.008,0,8.842,7.897,3451,3451,21622,7389,13,455,5.000,0,none
8.801,0.275,0.136,0.0018,8.000,0.000,1,0.600,-0.023,0.006,0.013,0.097,0.417,-0.0195,PLAN,434,54.968,58.720,0,8.842,7.897,3451,3451,21622,7389,13,450,5.000,0,none
9.000,0.302,0.155,0.0095,8.000,0.000,1,0.600,-0.011,0.006,-0.002,0.077,0.444,-0.0297,PLAN,406,55.964,57.724,0,9.180,7.722,3428,3428,21696,7448,13,450,5.000,0,none
9.201,0.322,0.148,-0.0008,8.000,0.000,1,0.600,-0.015,0.010,-0.016,0.084,0.464,-0.0184,PLAN,425,55.636,58.052,0,9.133,7.722,3415,3415,21640,7519,15,545,5.000,0,none
9.400,0.347,0.159,0.0016,8.000,0.000,1,0.600,-0.018,0.005,-0.004,0.073,0.489,-0.0223,PLAN,421,55.364,58.324,0,9.176,7.722,3344,3344,21666,7509,15,575,2.511,0,none
9.600,0.375,0.173,0.0021,8.000,0.000,1,0.600,-0.030,0.006,0.005,0.057,0.516,-0.0247,PLAN,421,54.470,59.218,0,9.176,7.722,3344,3344,21666,7509,17,650,2.305,0,none
9.801,0.401,0.183,0.0092,8.000,0.000,1,0.600,-0.022,0.009,0.005,0.047,0.542,-0.0332,PLAN,420,55.063,58.625,0,9.328,7.722,3344,3344,21666,7536,17,650,2.305,0,none
10.000,0.403,0.183,0.0091,8.000,0.000,1,0.600,-0.020,0.009,0.005,0.047,0.544,-0.0332,PLAN,412,54.400,59.288,0,9.352,7.599,3344,3344,21666,7536,16,600,2.305,0,none
10.200,0.403,0.183,0.0091,8.000,0.000,1,0.600,-0.020,0.009,0.005,0.047,0.544,-0.0332,PLAN,412,55.273,58.415,0,9.352,7.599,3344,3344,21666,7536,11,455,2.305,0,none
10.401,0.560,0.295,0.0197,8.000,0.000,1,0.600,-0.028,0.032,0.007,0.070,0.697,-0.0593,PLAN,412,54.590,59.098,0,9.352,7.599,3290,3290,21399,7536,13,545,2.305,0,none
10.601,0.650,0.290,0.0138,8.000,0.000,1,0.600,-0.045,0.001,0.015,0.068,0.788,-0.0532,PLAN,445,52.638,61.050,0,9.820,7.599,3230,3230,21399,7432,13,545,2.305,0,none
10.800,0.685,0.278,0.0091,8.000,0.000,1,0.600,-0.053,0.009,0.008,0.057,0.823,-0.0471,PLAN,432,52.602,61.086,0,9.590,7.599,3223,3223,21305,7432,13,540,2.305,0,none
11.001,0.718,0.287,0.0096,8.000,0.000,1,0.600,-0.027,0.004,-0.008,0.067,0.855,-0.0490,PLAN,427,54.720,58.968,0,10.080,7.306,3086,3086,21305,7407,14,620,2.305,0,none
11.200,0.718,0.287,0.0096,8.000,0.000,1,0.600,-0.027,0.004,-0.008,0.067,0.855,-0.0490,PLAN,427,54.675,59.013,0,10.080,7.306,2982,2982,21305,7407,13,585,2.305,0,none
11.401,0.718,0.287,0.0096,8.000,0.000,1,0.600,-0.027,0.004,-0.008,0.067,0.855,-0.0490,PLAN,427,54.675,59.013,0,10.080,7.306,2982,2982,21305,7407,13,585,1.871,0,none
11.600,0.750,0.281,0.0423,8.000,0.000,1,0.600,-0.027,0.060,0.002,0.062,0.888,-0.0810,PLAN,427,54.675,59.013,0,10.080,7.306,2920,2920,21069,7407,18,810,2.250,0,none
11.801,0.992,0.302,0.0165,8.000,0.000,1,0.600,-0.041,0.007,-0.017,0.090,1.129,-0.0596,PLAN,347,53.158,60.530,0,10.176,7.306,2857,2857,21069,7358,18,810,2.250,0,none
12.000,1.009,0.299,0.0259,8.000,0.000,1,0.600,-0.035,0.015,0.001,0.087,1.146,-0.0686,PLAN,347,54.023,59.665,0,10.365,7.015,2810,2810,20883,7358,17,765,2.096,0,none
12.201,1.091,0.302,0.0212,8.000,0.000,1,0.600,-0.036,0.005,0.007,0.093,1.228,-0.0648,PLAN,333,53.565,60.123,0,10.276,7.015,2810,2810,20883,7279,18,810,2.096,0,none
12.401,1.165,0.319,0.0292,8.000,0.000,1,0.600,-0.048,0.001,0.018,0.113,1.302,-0.0759,PLAN,344,52.991,60.697,0,10.384,7.015,2661,2661,20577,7279,18,810,2.096,0,none
12.600,1.185,0.325,0.0335,8.000,0.000,1,0.600,-0.049,-0.001,-0.012,0.119,1.322,-0.0811,PLAN,339,52.686,61.002,0,10.579,7.015,2661,2661,20484,7223,19,830,3.257,0,none
12.800,1.204,0.324,0.0375,8.000,0.000,1,0.600,-0.048,-0.001,0.013,0.118,1.340,-0.0851,PLAN,340,53.002,60.686,0,10.378,7.015,2661,2661,20422,7203,16,695,3.257,0,none
13.000,1.222,0.320,0.0375,8.000,0.000,1,0.600,-0.049,-0.001,-0.005,0.116,1.358,-0.0847,PLAN,328,52.680,61.008,0,10.708,6.790,2566,2566,20288,7144,16,695,3.257,0,none
13.200,1.244,0.316,0.0358,8.000,0.000,1,0.600,-0.046,-0.005,0.009,0.112,1.381,-0.0826,PLAN,344,53.300,60.388,0,10.586,6.790,2566,2566,20195,7116,19,830,2.952,0,none
13.401,1.264,0.311,0.0297,8.000,0.000,1,0.600,-0.054,-0.003,0.009,0.108,1.401,-0.0759,PLAN,328,52.558,61.130,0,10.881,6.790,2566,2566,20195,7069,18,785,2.952,0,none
13.600,1.267,0.310,0.0282,8.000,0.000,1,0.600,-0.043,-0.002,-0.001,0.107,1.404,-0.0743,PLAN,343,53.412,60.276,0,10.972,6.790,2558,2558,20062,7060,18,785,2.952,0,none
13.800,1.287,0.315,0.0287,8.000,0.000,1,0.600,-0.056,-0.002,-0.001,0.112,1.423,-0.0755,PLAN,343,52.325,61.363,0,10.972,6.790,2558,2558,20062,7060,18,785,2.952,0,none
14.000,1.305,0.319,0.0496,8.000,0.000,1,0.600,-0.048,0.000,0.004,0.117,1.441,-0.0972,PLAN,352,53.323,60.365,0,11.188,6.708,2528,2528,19939,6988,17,740,2.952,0,none
14.201,1.322,0.317,0.0502,8.000,0.000,1,0.600,-0.054,-0.001,0.011,0.115,1.459,-0.0976,PLAN,342,52.515,61.173,0,11.090,6.708,2511,2511,19908,6989,17,740,2.952,0,none
14.400,1.335,0.319,0.0435,8.000,0.000,1,0.600,-0.058,-0.005,0.012,0.117,1.471,-0.0913,PLAN,359,52.994,60.694,0,11.094,6.708,2511,2511,19908,6987,16,695,3.263,0,none
14.600,1.337,0.317,0.0334,8.000,0.000,1,0.600,-0.050,-0.002,0.006,0.116,1.474,-0.0809,PLAN,352,52.867,60.821,0,11.165,6.708,2478,2478,19894,6964,19,825,3.514,0,none
14.802,1.357,0.331,0.0483,8.000,0.000,1,0.600,-0.060,-0.001,0.009,0.131,1.493,-0.0982,PLAN,352,52.048,61.640,0,11.165,6.708,2478,2478,19864,6964,19,825,3.514,0,none
15.000,1.389,0.330,0.0520,8.000,0.000,1,0.600,-0.055,-0.001,0.000,0.130,1.525,-0.1018,PLAN,334,52.415,61.273,0,11.447,6.647,2416,2416,19906,6981,20,865,3.063,0,none
15.200,1.403,0.330,0.0529,8.000,0.000,1,0.600,-0.060,-0.002,0.017,0.130,1.539,-0.1028,PLAN,338,52.059,61.629,0,11.426,6.647,2405,2405,19908,6981,22,885,2.952,0,none
15.401,1.412,0.331,0.0533,8.000,0.000,1,0.600,-0.058,-0.001,0.007,0.132,1.548,-0.1036,PLAN,320,52.197,61.491,0,11.579,6.647,2405,2405,19908,6945,22,885,2.952,0,none
15.600,1.426,0.334,0.0519,8.000,0.000,1,0.600,-0.060,-0.001,0.026,0.135,1.562,-0.1027,PLAN,306,52.057,61.631,0,11.527,6.647,2405,2405,19908,6990,21,860,2.805,0,none
15.801,1.434,0.336,0.0506,8.000,0.000,1,0.600,-0.063,-0.000,0.003,0.137,1.570,-0.1017,PLAN,275,51.807,61.881,0,11.429,6.647,2436,2436,19908,6990,22,885,2.805,0,none
16.000,1.441,0.339,0.0500,8.000,0.000,1,0.600,-0.062,-0.001,0.003,0.141,1.577,-0.1017,PLAN,297,51.920,61.768,0,11.472,6.647,2435,2435,20036,6954,22,885,2.805,0,none
16.200,1.471,0.346,0.0517,8.000,0.000,1,0.600,-0.057,0.026,0.005,0.149,1.606,-0.1047,PLAN,290,52.303,61.385,0,11.616,6.567,2435,2435,20036,6998,22,905,2.805,0,none
16.400,1.512,0.368,0.0532,8.000,0.000,1,0.600,-0.068,0.005,-0.003,0.172,1.647,-0.1099,PLAN,282,51.181,62.507,0,12.194,6.567,2473,2473,20070,7079,19,760,2.805,0,none
16.600,1.564,0.413,0.0589,8.000,0.000,1,0.600,-0.089,0.004,0.008,0.219,1.698,-0.1231,PLAN,282,51.443,62.245,0,12.194,6.567,2473,2473,20070,7079,19,760,2.805,0,none
16.800,1.600,0.408,0.0666,8.000,0.000,1,0.600,-0.095,0.004,0.017,0.214,1.733,-0.1302,PLAN,279,50.278,63.410,0,16.768,6.567,2473,2473,20058,7091,22,890,2.805,0,none
17.000,1.645,0.426,0.0634,8.000,0.000,1,0.600,-0.088,-0.001,0.023,0.233,1.778,-0.1303,PLAN,261,49.257,64.431,0,12.446,6.567,2473,2473,19993,7098,20,800,2.805,0,none
17.200,1.677,0.448,0.0716,8.000,0.000,1,0.600,-0.079,0.004,0.019,0.257,1.809,-0.1424,PLAN,256,50.563,63.125,0,12.595,6.394,2473,2473,19993,7098,20,795,2.805,0,none
17.400,1.707,0.464,0.0767,8.000,0.000,1,0.600,-0.085,0.008,0.012,0.274,1.839,-0.1503,PLAN,256,50.016,63.672,0,12.573,6.394,2419,2419,19873,7081,20,795,2.805,0,none
17.600,1.734,0.477,0.0799,8.000,0.000,1,0.600,-0.094,0.004,0.016,0.287,1.866,-0.1559,PLAN,252,49.316,64.372,0,12.720,6.394,2386,2386,19873,7030,17,745,1.841,0,none
17.801,1.743,0.480,0.0705,8.000,0.000,1,0.600,-0.096,0.003,0.019,0.291,1.874,-0.1471,PLAN,259,48.955,64.733,0,12.604,6.394,2386,2386,19873,7035,17,720,5.000,0,none
18.001,1.743,0.480,0.0705,8.000,0.000,1,0.600,-0.096,0.003,0.019,0.291,1.874,-0.1471,PLAN,259,49.138,64.550,0,12.604,6.394,2386,2386,19873,7035,12,515,5.000,0,none
18.200,1.743,0.480,0.0705,8.000,0.000,1,0.600,-0.081,0.003,0.019,0.291,1.874,-0.1471,PLAN,259,50.340,63.348,0,12.731,6.276,2386,2386,19873,7035,12,515,5.000,0,none
18.401,2.007,0.638,0.0872,8.000,0.000,1,0.550,-0.100,0.012,0.034,0.457,2.134,-0.1932,PLAN,259,50.340,63.348,0,12.731,6.276,2175,2175,19605,7035,12,515,5.000,0,none
18.600,2.056,0.613,0.0845,8.000,0.000,1,0.440,-0.100,0.007,0.010,0.433,2.183,-0.1873,PLAN,180,28.588,44.588,0,13.230,6.276,2080,2080,19605,7032,13,545,5.000,0,none
18.800,2.056,0.613,0.0845,8.000,0.000,1,0.440,-0.100,0.007,0.010,0.433,2.183,-0.1873,PLAN,180,28.588,44.588,0,13.230,6.276,1972,1972,19402,7032,13,565,4.271,0,none
19.000,2.164,0.687,0.1039,8.000,0.000,1,0.390,-0.100,-0.001,0.026,0.511,2.289,-0.2211,PLAN,180,28.588,44.588,0,13.230,6.276,1972,1972,19402,7032,13,585,2.202,0,none
19.201,2.177,0.683,0.0961,8.000,0.000,1,0.402,-0.098,-0.001,0.017,0.507,2.302,-0.2129,PLAN,124,24.553,40.188,0,17.903,5.865,1955,1955,19402,6955,15,675,2.202,0,none
19.401,2.177,0.683,0.0961,8.000,0.000,1,0.500,-0.098,-0.001,0.017,0.507,2.302,-0.2129,PLAN,124,35.883,51.518,0,17.903,5.865,1955,1955,19205,6955,12,535,2.202,0,none
19.600,2.278,0.744,0.1249,8.000,0.000,1,0.450,-0.096,0.005,0.023,0.570,2.401,-0.2541,PLAN,124,29.993,45.405,0,17.903,5.865,1911,1911,19165,6955,12,535,2.202,0,none
19.801,2.327,0.741,0.1129,8.000,0.000,1,0.402,-0.096,0.003,0.015,0.569,2.450,-0.2428,PLAN,144,23.178,38.533,0,13.671,5.865,1911,1911,19065,6835,12,535,2.202,0,none
20.001,2.348,0.742,0.1130,8.000,0.000,1,0.378,-0.095,-0.002,0.028,0.571,2.471,-0.2436,PLAN,130,22.120,37.321,0,13.654,5.865,1911,1911,19065,6797,12,535,2.202,0,none
20.200,2.403,0.763,0.1296,8.000,0.000,1,0.424,-0.095,0.013,0.014,0.593,2.526,-0.2650,PLAN,130,22.120,37.321,0,13.831,5.703,1911,1911,18919,6797,12,530,2.202,0,none
20.400,2.444,0.760,0.1265,8.000,0.000,1,0.397,-0.094,0.006,0.011,0.592,2.566,-0.2623,PLAN,145,21.968,37.014,0,13.895,5.703,1911,1911,18888,6733,12,530,2.202,0,none
20.601,2.468,0.747,0.1297,8.000,0.000,1,0.381,-0.093,-0.006,0.014,0.580,2.591,-0.2640,PLAN,116,22.593,37.484,0,13.934,5.703,1911,1911,18812,6733,12,530,2.202,0,none
20.800,2.481,0.743,0.1254,8.000,0.000,1,0.367,-0.093,-0.004,0.023,0.576,2.604,-0.2591,PLAN,126,22.185,37.064,0,13.868,5.703,1911,1911,18812,6696,12,525,2.202,0,none
21.000,2.485,0.741,0.1295,8.000,0.000,1,0.373,-0.093,-0.002,0.008,0.574,2.609,-0.2630,PLAN,130,21.738,36.576,0,14.072,5.703,1762,1762,18812,6704,11,485,2.498,0,none
21.200,2.485,0.741,0.1295,8.000,0.000,1,0.373,-0.093,-0.002,0.008,0.574,2.609,-0.2630,PLAN,130,21.738,36.576,0,14.208,5.567,1731,1731,18752,6704,11,485,2.498,0,none
21.401,2.579,0.767,0.1411,8.000,0.000,1,0.336,-0.091,0.001,0.020,0.603,2.702,-0.2816,PLAN,130,18.090,32.719,0,14.208,5.567,1733,1733,18706,6674,10,450,2.498,0,none
21.600,2.607,0.768,0.1441,8.000,0.000,1,0.334,-0.091,-0.004,0.015,0.605,2.729,-0.2855,PLAN,133,17.894,32.493,0,13.357,5.567,1733,1733,18742,6674,9,400,2.498,0,none
21.800,2.621,0.771,0.1481,8.000,0.000,1,0.324,-0.091,-0.001,0.015,0.608,2.743,-0.2905,PLAN,149,17.013,31.516,0,13.366,5.567,1839,1839,18742,6623,9,400,2.498,0,none
22.001,2.627,0.771,0.1551,8.000,0.000,1,0.319,-0.090,-0.003,0.007,0.608,2.749,-0.2976,PLAN,167,16.522,30.999,0,13.448,5.567,1863,1863,18803,6675,10,450,2.216,0,none
22.201,2.658,0.786,0.1537,8.000,0.000,1,0.304,-0.090,0.004,0.011,0.624,2.780,-0.2998,PLAN,199,14.550,28.986,0,13.740,5.419,1869,1869,18839,6705,10,450,1.711,0,none
22.401,2.680,0.801,0.1594,8.000,0.000,1,0.340,-0.090,0.000,0.011,0.640,2.801,-0.3088,PLAN,172,18.629,32.997,0,13.531,5.419,1869,1869,18860,6705,10,450,1.711,0,none
22.601,2.696,0.812,0.1631,8.000,0.000,1,0.328,-0.090,0.004,0.026,0.652,2.817,-0.3151,PLAN,205,17.065,31.407,0,13.488,5.419,1869,1869,18860,6722,10,450,1.711,0,none
22.800,2.716,0.818,0.1629,8.000,0.000,1,0.328,-0.090,0.002,0.016,0.659,2.836,-0.3165,PLAN,205,17.439,31.773,0,13.488,5.419,1869,1869,18936,6722,10,450,1.711,0,none
23.000,2.738,0.832,0.1667,8.000,0.000,1,0.324,-0.089,0.003,0.021,0.673,2.858,-0.3236,PLAN,205,17.046,31.363,0,13.488,5.419,1869,1869,18919,6754,10,450,1.711,0,none
23.200,2.758,0.842,0.1701,8.000,0.000,1,0.293,-0.089,0.001,0.018,0.683,2.878,-0.3293,PLAN,214,14.192,28.364,0,13.818,5.325,1869,1869,18919,6805,8,360,1.711,0,none
23.401,2.777,0.854,0.1710,8.000,0.000,1,0.318,-0.088,0.003,0.006,0.696,2.896,-0.3331,PLAN,193,16.597,30.748,0,13.646,5.325,1869,1869,18919,6766,7,315,1.711,0,none
23.601,2.777,0.854,0.1710,8.000,0.000,1,0.305,-0.088,0.003,0.006,0.696,2.896,-0.3331,PLAN,193,15.362,29.476,0,13.646,5.325,1870,1870,18919,6766,7,315,1.711,0,none
23.800,2.777,0.854,0.1710,8.000,0.000,1,0.305,-0.088,0.003,0.006,0.696,2.896,-0.3331,PLAN,193,15.362,29.476,0,13.646,5.325,1851,1851,18888,6766,8,360,1.711,0,none
24.000,2.799,0.860,0.1761,8.000,0.000,1,0.305,-0.088,0.031,0.011,0.703,2.918,-0.3400,PLAN,193,15.362,29.476,0,13.646,5.325,1801,1801,18888,6766,10,450,1.833,0,none
24.200,2.866,0.900,0.1772,8.000,0.000,1,0.265,-0.087,0.005,0.014,0.744,2.985,-0.3507,PLAN,193,11.740,25.683,0,13.854,5.325,1801,1801,18888,6792,10,450,1.710,0,none
24.400,2.974,0.970,0.1903,8.000,0.000,1,0.282,-0.087,0.006,0.017,0.818,3.090,-0.3810,PLAN,193,13.306,27.175,0,13.975,5.231,1680,1680,18807,6792,10,450,1.802,0,none
24.601,3.035,0.977,0.1916,8.000,0.000,1,0.237,-0.085,-0.001,0.022,0.826,3.151,-0.3858,PLAN,151,9.458,22.994,0,14.175,5.231,1690,1690,18766,6744,12,525,2.060,0,none
24.800,3.068,0.988,0.1921,8.000,0.000,1,0.216,-0.084,-0.001,0.011,0.839,3.184,-0.3898,PLAN,140,7.939,20.931,0,14.163,5.231,1690,1690,18766,6739,12,525,2.060,0,none
25.001,3.068,0.988,0.1921,8.000,0.000,1,0.225,-0.084,-0.001,0.011,0.839,3.184,-0.3898,PLAN,138,8.461,21.873,0,15.108,5.231,1605,1605,18766,6739,12,520,2.060,0,none
25.201,3.068,0.988,0.1921,8.000,0.000,1,0.225,-0.084,-0.001,0.011,0.839,3.184,-0.3898,PLAN,138,8.461,21.873,0,15.108,5.231,1595,1595,18640,6739,12,540,1.935,0,none
25.400,3.190,1.045,0.2006,8.000,0.000,1,0.214,-0.083,0.007,0.010,0.899,3.304,-0.4146,PLAN,120,7.878,20.768,0,15.327,5.047,1595,1595,18640,6708,12,540,1.860,0,none
25.600,3.211,1.081,0.2073,8.000,0.000,1,0.219,-0.082,-0.002,0.010,0.936,3.323,-0.4294,PLAN,87,8.120,21.270,0,15.290,5.047,1555,1555,18507,6708,12,540,1.860,0,none
